Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000256016,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,3906,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,2,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
3.229e-01,60,54,-2,-2,1.12,0.96,21.2,20.8
3.231e-01,58,64,4.47035e-08,2,1.2,1.28,22.4,23.6
3.234e-01,56,54,4.47035e-08,-2,1.2,1.12,23.6,22.8
3.236e-01,58,62,4.47035e-08,4,1.28,1.36,24,25.2
3.239e-01,56,50,4.47035e-08,-2,1.36,1.2,24.8,24.4
3.242e-01,56,60,4.47035e-08,4,1.36,1.44,25.2,26
3.244e-01,54,48,4.47035e-08,-2,1.36,1.2,25.6,24.8
3.247e-01,52,58,4.47035e-08,4,1.36,1.44,25.6,26
3.249e-01,50,42,4.47035e-08,-2,1.36,1.28,25.6,24.8
3.252e-01,48,54,4.47035e-08,4,1.44,1.52,25.6,26
3.254e-01,46,34,2,-2,1.44,1.2,24.8,23.2
3.257e-01,40,48,4.47035e-08,4,1.36,1.44,24.4,25.6
3.260e-01,34,24,2,-2,1.36,1.12,24,21.2
3.262e-01,34,40,4.47035e-08,4,1.28,1.44,22.8,24.4
3.265e-01,26,14,4.47035e-08,-2,1.2,0.96,21.6,18.8
3.267e-01,22,32,4.47035e-08,4,1.2,1.28,20,22
3.270e-01,18,6,4.47035e-08,-2,1.04,0.88,18.8,15.6
3.272e-01,12,22,4.47035e-08,4,1.04,1.2,17.2,19.6
3.275e-01,8,-2,4.47035e-08,-2,0.96,0.72,15.6,12
3.277e-01,4,12,4.47035e-08,2,0.88,1.04,14,16.4
3.280e-01,4.47035e-08,-12,4.47035e-08,-2,0.8,0.48,12,8.4
3.283e-01,-4,4,4.47035e-08,2,0.72,0.88,10.4,12.8
3.285e-01,-10,-22,4.47035e-08,-4,0.56,0.32,8.8,4.8
3.288e-01,-14,-6,4.47035e-08,2,0.48,0.64,6.8,9.2
3.290e-01,-20,-30,-2,-4,0.4,0.08,4.8,0.8
3.293e-01,-24,-14,4.47035e-08,2,0.24,0.48,2.8,5.6
3.295e-01,-28,-38,-2,-4,0.16,-0.16,0.8,-3.2
3.298e-01,-32,-22,-2,2,0.08,0.24,-1.2,1.6
3.301e-01,-36,-44,-2,-4,3.57628e-09,-0.32,-2.8,-6.8
3.303e-01,-38,-32,-2,4.47035e-08,-0.16,3.57628e-09,-4.8,-2.4
3.306e-01,-42,-52,-2,-6,-0.24,-0.56,-6.8,-10.8
3.308e-01,-48,-38,-2,4.47035e-08,-0.4,-0.16,-8.8,-6
3.311e-01,-48,-58,-2,-6,-0.48,-0.72,-10.4,-14.4
3.313e-01,-52,-44,-2,4.47035e-08,-0.56,-0.4,-12,-10
3.316e-01,-54,-62,-2,-6,-0.64,-0.96,-14,-17.6
3.318e-01,-56,-50,-4,4.47035e-08,-0.8,-0.56,-15.6,-13.2
3.321e-01,-58,-64,-4,-6,-0.8,-1.12,-17.2,-20.4
3.324e-01,-60,-54,-4,4.47035e-08,-0.96,-0.8,-18.8,-16.8
3.326e-01,-60,-64,-4,-6,-1.04,-1.28,-20,-22.8
3.329e-01,-60,-56,-4,-2,-1.04,-0.96,-21.6,-19.6
3.331e-01,-60,-64,-4,-8,-1.12,-1.36,-22.4,-24.4
3.334e-01,-60,-56,-4,-2,-1.2,-1.04,-23.2,-22
3.336e-01,-60,-62,-4,-8,-1.28,-1.36,-24,-25.6
3.339e-01,-60,-54,-4,-2,-1.28,-1.2,-24.8,-23.6
3.341e-01,-58,-60,-4,-8,-1.28,-1.44,-25.2,-26
3.344e-01,-56,-50,-6,-2,-1.36,-1.2,-25.6,-24.4
3.347e-01,-54,-58,-4,-8,-1.36,-1.44,-25.6,-26
3.349e-01,-52,-46,-4,-2,-1.36,-1.28,-25.6,-24.8
3.352e-01,-50,-52,-6,-8,-1.36,-1.44,-25.2,-26
3.354e-01,-48,-40,-4,-2,-1.36,-1.28,-25.2,-24
3.357e-01,-44,-46,-4,-8,-1.36,-1.44,-24.4,-24.8
3.359e-01,-40,-30,-4,-2,-1.28,-1.2,-23.6,-22.4
3.362e-01,-34,-38,-6,-8,-1.2,-1.36,-22.8,-23.2
3.365e-01,-30,-22,-6,-2,-1.2,-1.04,-21.6,-20
3.367e-01,-24,-28,-4,-8,-1.12,-1.2,-20.4,-20.8
3.370e-01,-22,-12,-4,-2,-1.04,-0.96,-18.8,-17.2
3.372e-01,-16,-20,-4,-6,-1.04,-1.12,-17.2,-18
3.375e-01,-10,-4,-4,-2,-0.88,-0.8,-15.6,-14
3.377e-01,-4,-10,-4,-6,-0.88,-0.96,-14,-14.8
3.380e-01,-4,6,-4,-2,-0.72,-0.64,-12.4,-10.4
3.382e-01,2,-2,-4,-6,-0.72,-0.8,-10.4,-11.2
3.385e-01,8,14,-4,4.47035e-08,-0.56,-0.4,-8.8,-6.8
3.388e-01,10,8,-4,-6,-0.48,-0.56,-6.8,-7.6
3.390e-01,16,24,-4,4.47035e-08,-0.32,-0.24,-4.8,-2.8
3.393e-01,20,16,-4,-6,-0.24,-0.4,-3.2,-3.6
3.395e-01,26,32,-4,4.47035e-08,-0.16,3.57628e-09,-1.2,1.2
3.398e-01,28,26,-4,-6,-0.08,-0.16,0.8,1.78814e-08
3.400e-01,34,40,-2,4.47035e-08,0.08,0.24,2.8,4.8
3.403e-01,36,34,-2,-4,0.16,0.08,4.8,4
3.405e-01,40,46,-2,4.47035e-08,0.24,0.4,6.8,8.8
3.408e-01,44,40,-2,-4,0.4,0.24,8.8,8
3.411e-01,46,54,-2,2,0.48,0.64,10.4,12.4
3.413e-01,50,46,-2,-4,0.56,0.48,12.4,11.6
3.416e-01,52,58,-2,2,0.72,0.88,13.6,15.6
3.418e-01,54,52,4.47035e-08,-4,0.8,0.72,15.6,14.8
3.421e-01,56,62,4.47035e-08,2,0.88,1.04,17.6,19.2
3.423e-01,58,54,4.47035e-08,-4,0.96,0.88,18.8,18
3.426e-01,60,62,4.47035e-08,2,1.04,1.2,20,21.6
3.429e-01,60,54,4.47035e-08,-2,1.12,0.96,21.6,20.8
3.431e-01,60,64,4.47035e-08,2,1.2,1.28,22.4,23.6
3.434e-01,58,54,4.47035e-08,-2,1.28,1.12,23.2,22.8
3.436e-01,58,62,-2,4,1.28,1.36,24,25.2
3.439e-01,58,52,4.47035e-08,-2,1.36,1.2,24.4,24
3.441e-01,56,60,4.47035e-08,4,1.28,1.44,25.2,26
3.444e-01,56,48,2,-2,1.36,1.2,25.6,24.8
3.446e-01,52,58,4.47035e-08,4,1.36,1.52,25.6,26
3.449e-01,50,42,4.47035e-08,-2,1.44,1.2,25.6,24.8
3.452e-01,46,54,4.47035e-08,4,1.36,1.44,25.6,26
3.454e-01,46,34,4.47035e-08,-2,1.36,1.2,25.2,23.6
3.457e-01,40,50,4.47035e-08,4,1.36,1.52,24.4,25.6
3.459e-01,36,24,2,-2,1.28,1.12,24,21.6
3.462e-01,32,40,4.47035e-08,4,1.28,1.44,22.8,24.4
3.464e-01,26,14,4.47035e-08,-2,1.2,1.04,21.6,18.8
3.467e-01,22,32,4.47035e-08,4,1.2,1.28,20.4,22.4
3.469e-01,16,6,4.47035e-08,-2,1.12,0.88,19.2,15.6
3.472e-01,14,22,4.47035e-08,4,1.04,1.2,17.6,19.6
3.475e-01,8,-2,4.47035e-08,-2,0.96,0.72,16,12.4
3.477e-01,4,14,4.47035e-08,2,0.88,1.04,14.4,16.4
3.480e-01,4.47035e-08,-12,4.47035e-08,-2,0.8,0.56,12.4,8.8
3.482e-01,-4,6,4.47035e-08,2,0.72,0.88,10.4,13.2
3.485e-01,-10,-20,4.47035e-08,-4,0.56,0.32,9.2,4.8
3.487e-01,-14,-4,-2,2,0.48,0.72,6.8,9.6
3.490e-01,-18,-30,4.47035e-08,-4,0.4,0.08,5.2,0.8
3.493e-01,-22,-14,4.47035e-08,2,0.32,0.48,2.8,5.6
3.495e-01,-26,-38,-2,-4,0.16,-0.08,1.2,-2.8
3.498e-01,-32,-22,-2,2,0.08,0.24,-0.8,1.6
3.500e-01,-36,-44,-2,-4,-0.08,-0.32,-2.8,-6.8
3.503e-01,-38,-30,-2,4.47035e-08,-0.08,3.57628e-09,-4.8,-2
3.505e-01,-42,-52,-4,-4,-0.24,-0.56,-6.4,-10.4
3.508e-01,-46,-38,-2,4.47035e-08,-0.4,-0.16,-8.4,-6
3.510e-01,-48,-58,-2,-6,-0.4,-0.72,-10.4,-14
3.513e-01,-52,-44,-2,4.47035e-08,-0.56,-0.4,-12,-9.6
3.516e-01,-54,-62,-4,-6,-0.64,-0.96,-13.6,-17.2
3.518e-01,-56,-50,-4,4.47035e-08,-0.8,-0.56,-15.6,-13.2
3.521e-01,-60,-64,-4,-6,-0.88,-1.12,-17.2,-20.4
3.523e-01,-60,-54,-4,4.47035e-08,-0.96,-0.8,-18.4,-16.4
3.526e-01,-58,-64,-4,-6,-1.04,-1.2,-20,-22.8
3.528e-01,-62,-56,-4,-2,-1.04,-0.96,-21.2,-19.2
3.531e-01,-58,-64,-4,-6,-1.12,-1.36,-22.4,-24.4
3.533e-01,-60,-54,-4,-2,-1.2,-1.04,-23.2,-21.6
3.536e-01,-60,-62,-4,-8,-1.28,-1.36,-24,-25.6
3.539e-01,-58,-54,-4,-2,-1.28,-1.2,-24.8,-23.2
3.541e-01,-58,-60,-6,-8,-1.28,-1.44,-24.8,-26
3.544e-01,-56,-50,-6,-2,-1.28,-1.2,-25.2,-24.4
3.546e-01,-54,-58,-6,-8,-1.36,-1.44,-25.2,-26
3.549e-01,-52,-46,-6,-2,-1.36,-1.28,-25.2,-24.8
3.551e-01,-52,-54,-6,-8,-1.36,-1.52,-25.6,-26
3.554e-01,-48,-40,-4,-2,-1.36,-1.28,-24.8,-24
3.557e-01,-44,-48,-4,-8,-1.36,-1.44,-24.8,-25.2
3.559e-01,-38,-32,-4,-2,-1.28,-1.2,-24,-22.4
3.562e-01,-34,-38,-6,-8,-1.2,-1.36,-22.8,-23.6
3.564e-01,-30,-22,-4,-2,-1.2,-1.04,-21.6,-20.4
3.567e-01,-26,-28,-6,-8,-1.12,-1.28,-20.4,-21.2
3.569e-01,-20,-12,-4,-2,-1.12,-0.96,-19.2,-17.2
3.572e-01,-18,-20,-4,-6,-0.96,-1.12,-17.6,-18
3.574e-01,-12,-4,-6,-2,-0.96,-0.8,-16,-14
3.577e-01,-8,-10,-4,-6,-0.88,-0.96,-14.4,-14.8
3.580e-01,-4,4,-4,-2,-0.8,-0.64,-12.8,-10.8
3.582e-01,2,-2,-4,-6,-0.72,-0.8,-10.8,-11.6
3.585e-01,6,14,-4,-2,-0.56,-0.4,-8.8,-6.8
3.587e-01,10,6,-2,-6,-0.48,-0.56,-6.8,-7.6
3.590e-01,16,24,-4,4.47035e-08,-0.4,-0.24,-5.2,-3.2
3.592e-01,20,16,-4,-6,-0.24,-0.4,-3.6,-4
3.595e-01,24,32,-2,4.47035e-08,-0.16,3.57628e-09,-1.6,0.8
3.597e-01,28,26,-4,-6,3.57628e-09,-0.16,0.4,1.78814e-08
3.600e-01,32,40,-4,4.47035e-08,3.57628e-09,0.24,2.4,4.4
3.603e-01,38,32,-2,-4,0.16,0.08,4.4,4
3.605e-01,42,46,-2,4.47035e-08,0.24,0.4,6.4,8.4
3.608e-01,42,40,-2,-4,0.4,0.24,8.4,7.6
3.610e-01,48,52,-2,2,0.4,0.64,10,12
3.613e-01,50,46,-2,-4,0.56,0.48,11.6,11.2
3.615e-01,50,58,-2,2,0.64,0.8,13.6,15.6
3.618e-01,56,52,-2,-4,0.8,0.64,15.2,14.8
3.621e-01,56,62,4.47035e-08,2,0.88,1.04,17.2,18.8
3.623e-01,58,54,4.47035e-08,-2,0.96,0.88,18.8,18
3.626e-01,60,64,4.47035e-08,2,1.04,1.2,20,21.6
3.628e-01,58,56,4.47035e-08,-2,1.12,0.96,21.2,20.4
3.631e-01,60,64,4.47035e-08,2,1.2,1.28,22,23.6
3.633e-01,58,54,4.47035e-08,-2,1.2,1.12,23.2,22.8
3.636e-01,56,62,4.47035e-08,2,1.28,1.36,23.6,24.8
3.638e-01,58,50,4.47035e-08,-2,1.28,1.2,24.4,24
3.641e-01,56,60,2,4,1.36,1.44,25.2,26
3.644e-01,54,48,2,-2,1.36,1.2,25.6,24.8
3.646e-01,54,58,4.47035e-08,4,1.36,1.52,25.6,26
3.649e-01,50,42,4.47035e-08,-2,1.44,1.2,25.6,24.8
3.651e-01,48,54,2,4,1.44,1.44,25.6,26
3.654e-01,46,34,4.47035e-08,-2,1.36,1.2,25.2,23.6
3.656e-01,42,50,4.47035e-08,4,1.36,1.44,24.8,25.6
3.659e-01,38,26,4.47035e-08,-2,1.36,1.12,24,21.6
3.661e-01,32,42,4.47035e-08,4,1.28,1.44,23.2,24.4
3.664e-01,28,16,2,-2,1.2,1.04,22,19.2
3.667e-01,24,32,4.47035e-08,4,1.2,1.28,20.4,22.4
3.669e-01,18,8,4.47035e-08,-2,1.04,0.88,19.6,16
3.672e-01,14,24,4.47035e-08,4,1.04,1.2,17.6,19.6
3.674e-01,10,-2,4.47035e-08,-2,0.96,0.72,16,12.4
3.677e-01,4,14,4.47035e-08,2,0.88,1.04,14.4,16.8
3.679e-01,4.47035e-08,-10,4.47035e-08,-2,0.8,0.56,12.8,9.2
3.682e-01,-2,6,4.47035e-08,2,0.8,0.88,10.8,13.2
3.685e-01,-8,-20,4.47035e-08,-4,0.64,0.32,9.2,5.2
3.687e-01,-12,-4,-2,2,0.56,0.72,7.2,10
3.690e-01,-18,-28,4.47035e-08,-4,0.4,0.08,5.2,1.2
3.692e-01,-22,-12,4.47035e-08,2,0.24,0.48,3.2,6
3.695e-01,-26,-36,4.47035e-08,-4,0.24,-0.08,1.2,-2.4
3.697e-01,-30,-22,-2,2,0.08,0.24,-0.8,2
3.700e-01,-34,-44,-2,-4,3.57628e-09,-0.32,-2.4,-6.4
3.702e-01,-38,-30,-2,4.47035e-08,-0.16,0.08,-4.4,-2
3.705e-01,-42,-50,-4,-4,-0.24,-0.56,-6.4,-10
3.708e-01,-46,-38,-4,4.47035e-08,-0.32,-0.16,-8.4,-5.6
3.710e-01,-48,-56,-4,-6,-0.4,-0.72,-10,-13.6
3.713e-01,-50,-44,-2,4.47035e-08,-0.56,-0.32,-11.6,-9.6
3.715e-01,-52,-60,-2,-6,-0.64,-0.96,-13.6,-16.8
3.718e-01,-58,-50,-4,4.47035e-08,-0.8,-0.56,-15.2,-12.8
3.720e-01,-58,-64,-4,-6,-0.8,-1.12,-16.8,-20
3.723e-01,-60,-54,-4,4.47035e-08,-0.96,-0.72,-18,-16.4
3.725e-01,-60,-64,-2,-6,-1.04,-1.2,-19.6,-22.4
3.728e-01,-60,-56,-4,-2,-1.12,-0.96,-21.2,-19.2
3.731e-01,-60,-64,-4,-6,-1.12,-1.36,-22.4,-24.4
3.733e-01,-60,-54,-4,-2,-1.2,-1.04,-23.2,-21.6
3.736e-01,-58,-64,-6,-8,-1.2,-1.44,-24,-25.2
3.738e-01,-58,-54,-4,-2,-1.28,-1.12,-24.4,-23.2
3.741e-01,-58,-60,-4,-8,-1.36,-1.44,-25.2,-26
3.743e-01,-56,-50,-6,-2,-1.36,-1.2,-25.6,-24.4
3.746e-01,-54,-58,-4,-8,-1.36,-1.44,-25.6,-26
3.749e-01,-52,-46,-6,-2,-1.36,-1.28,-25.6,-24.8
3.751e-01,-50,-54,-4,-8,-1.36,-1.52,-25.6,-26
3.754e-01,-48,-40,-4,-2,-1.36,-1.28,-25.2,-24
3.756e-01,-44,-48,-6,-8,-1.28,-1.44,-24.4,-25.2
3.759e-01,-38,-32,-6,-2,-1.28,-1.2,-24,-22.8
3.761e-01,-36,-38,-4,-8,-1.28,-1.36,-23.2,-23.6
3.764e-01,-30,-22,-6,-2,-1.2,-1.04,-22,-20.4
3.766e-01,-26,-30,-4,-8,-1.12,-1.28,-20.8,-21.2
3.769e-01,-20,-14,-4,-2,-1.12,-0.96,-19.2,-17.6
3.772e-01,-16,-20,-4,-6,-1.04,-1.12,-18,-18.4
3.774e-01,-12,-4,-4,-2,-0.96,-0.8,-16,-14.4
3.777e-01,-8,-12,-4,-6,-0.88,-0.96,-14.4,-15.2
3.779e-01,-4,4,-4,-2,-0.8,-0.64,-12.8,-10.8
3.782e-01,2,-2,-4,-6,-0.72,-0.8,-11.2,-11.6
3.784e-01,4,14,-4,-2,-0.64,-0.48,-9.2,-7.2
3.787e-01,10,6,-2,-6,-0.48,-0.56,-7.2,-8
3.789e-01,16,24,-4,4.47035e-08,-0.4,-0.24,-5.2,-3.6
3.792e-01,20,16,-4,-6,-0.32,-0.4,-3.6,-4
3.795e-01,24,32,-2,4.47035e-08,-0.24,3.57628e-09,-2,0.4
3.797e-01,26,24,-2,-6,-0.08,-0.16,1.78814e-08,-0.4
3.800e-01,32,40,-4,4.47035e-08,3.57628e-09,0.16,2,4.4
3.802e-01,36,32,-2,-4,0.16,0.08,4,3.6
3.805e-01,40,46,-2,4.47035e-08,0.24,0.4,6.4,8.4
3.807e-01,42,40,-2,-4,0.32,0.24,8,7.6
3.810e-01,46,52,-2,4.47035e-08,0.48,0.64,10,12
3.813e-01,50,46,-2,-4,0.56,0.48,11.6,11.2
3.815e-01,52,58,-2,2,0.64,0.8,13.2,15.6
3.818e-01,54,50,-2,-4,0.72,0.64,14.8,14.4
3.820e-01,56,62,-2,2,0.88,1.04,16.8,18.4
3.823e-01,58,54,4.47035e-08,-2,0.96,0.88,18,17.6
3.825e-01,58,64,4.47035e-08,2,1.04,1.2,19.6,21.2
3.828e-01,60,56,4.47035e-08,-2,1.12,0.96,20.8,20.4
3.830e-01,60,62,4.47035e-08,2,1.2,1.28,22,23.2
3.833e-01,58,54,4.47035e-08,-2,1.2,1.12,23.2,22.4
3.836e-01,58,62,4.47035e-08,4,1.28,1.36,24,24.8
3.838e-01,58,52,2,-2,1.28,1.2,24.4,24
3.841e-01,56,62,2,4,1.28,1.44,24.8,26
3.843e-01,54,48,2,-2,1.36,1.2,25.2,24.8
3.846e-01,52,58,4.47035e-08,4,1.36,1.44,25.6,26
3.848e-01,52,44,4.47035e-08,-2,1.36,1.28,25.6,24.8
3.851e-01,50,54,4.47035e-08,4,1.36,1.44,25.6,26
3.853e-01,46,34,4.47035e-08,-2,1.44,1.2,25.2,23.6
3.856e-01,42,50,4.47035e-08,4,1.36,1.44,24.8,25.6
3.859e-01,38,26,4.47035e-08,-2,1.36,1.12,24,21.6
3.861e-01,32,42,4.47035e-08,4,1.28,1.44,23.2,24.4
3.864e-01,26,16,4.47035e-08,-2,1.2,0.96,22,19.2
3.866e-01,22,34,4.47035e-08,4,1.2,1.28,20.8,22.8
3.869e-01,22,8,4.47035e-08,-2,1.12,0.88,19.6,16
3.871e-01,14,24,2,4,1.04,1.2,18.4,20
3.874e-01,10,-2,4.47035e-08,-2,0.96,0.72,16.4,12.8
3.877e-01,8,16,4.47035e-08,2,0.88,1.04,14.8,16.8
3.879e-01,2,-10,4.47035e-08,-2,0.8,0.56,12.8,9.2
3.882e-01,-2,6,4.47035e-08,2,0.72,0.88,11.2,13.6
3.884e-01,-8,-20,4.47035e-08,-4,0.64,0.32,9.2,5.6
3.887e-01,-12,-2,4.47035e-08,2,0.56,0.72,7.6,10
3.889e-01,-16,-28,4.47035e-08,-4,0.48,0.16,5.6,1.6
3.892e-01,-22,-12,-2,2,0.32,0.48,4,6.4
3.894e-01,-26,-36,-2,-4,0.24,-0.08,1.6,-2.4
3.897e-01,-30,-20,-2,2,0.08,0.24,1.78814e-08,2.4
3.900e-01,-36,-44,-2,-4,3.57628e-09,-0.32,-2,-6
3.902e-01,-38,-30,-2,2,-0.08,0.08,-4,-1.6
3.905e-01,-40,-50,-2,-4,-0.16,-0.48,-6,-10
3.907e-01,-44,-36,-2,4.47035e-08,-0.32,-0.16,-8,-5.6
3.910e-01,-46,-56,-2,-6,-0.4,-0.72,-9.6,-13.6
3.912e-01,-50,-44,-4,4.47035e-08,-0.56,-0.32,-11.6,-9.2
3.915e-01,-52,-60,-4,-6,-0.64,-0.88,-13.2,-16.8
3.918e-01,-56,-50,-2,4.47035e-08,-0.72,-0.56,-15.2,-12.8
3.920e-01,-58,-62,-4,-6,-0.8,-1.04,-16.4,-20
3.923e-01,-60,-54,-4,4.47035e-08,-0.96,-0.72,-18,-16
3.925e-01,-62,-64,-4,-6,-0.96,-1.2,-19.6,-22.4
3.928e-01,-60,-56,-4,4.47035e-08,-1.12,-0.96,-20.8,-18.8
3.930e-01,-60,-64,-4,-6,-1.12,-1.28,-22,-24
3.933e-01,-60,-56,-4,-2,-1.2,-1.04,-23.2,-21.6
3.935e-01,-60,-62,-4,-8,-1.2,-1.36,-24,-25.2
3.938e-01,-58,-54,-4,-2,-1.28,-1.12,-24.4,-23.2
3.941e-01,-58,-60,-4,-8,-1.28,-1.44,-24.8,-26
3.943e-01,-58,-52,-4,-2,-1.28,-1.2,-25.2,-24.4
3.946e-01,-54,-58,-4,-8,-1.36,-1.44,-25.6,-26
3.948e-01,-54,-46,-6,-2,-1.36,-1.28,-25.2,-24.8
3.951e-01,-52,-54,-4,-8,-1.36,-1.44,-25.6,-26
3.953e-01,-48,-40,-6,-2,-1.36,-1.28,-25.2,-24.4
3.956e-01,-44,-48,-4,-8,-1.36,-1.44,-24.4,-25.2
3.958e-01,-40,-32,-6,-2,-1.28,-1.2,-24.4,-22.8
3.961e-01,-36,-38,-6,-8,-1.28,-1.36,-23.2,-23.6
3.964e-01,-32,-24,-6,-2,-1.2,-1.12,-22,-20.4
3.966e-01,-26,-30,-4,-8,-1.12,-1.28,-21.2,-21.6
3.969e-01,-22,-14,-4,-2,-1.04,-0.96,-19.6,-17.6
3.971e-01,-16,-20,-6,-6,-1.04,-1.12,-18,-18.4
3.974e-01,-12,-6,-4,-2,-0.96,-0.8,-16.4,-14.8
3.976e-01,-8,-12,-4,-6,-0.88,-0.96,-14.8,-15.2
3.979e-01,-4,4,-4,-2,-0.8,-0.64,-13.2,-11.2
3.982e-01,4.47035e-08,-4,-4,-6,-0.72,-0.8,-11.2,-12
3.984e-01,8,12,-4,-2,-0.64,-0.48,-9.6,-7.6
3.987e-01,10,6,-4,-6,-0.48,-0.64,-7.6,-8.4
3.989e-01,14,22,-4,4.47035e-08,-0.4,-0.24,-5.6,-3.6
3.992e-01,18,14,-4,-6,-0.32,-0.4,-4,-4.4
3.994e-01,22,30,-4,4.47035e-08,-0.24,-0.08,-2,1.78814e-08
3.997e-01,26,24,-2,-6,-0.08,-0.16,1.78814e-08,-0.8
3.999e-01,32,38,-2,4.47035e-08,0.08,0.16,2,4
4.002e-01,36,32,-2,-4,0.08,3.57628e-09,4,3.2
4.005e-01,40,46,-2,2,0.24,0.4,6,8
4.007e-01,42,38,-2,-4,0.32,0.24,7.6,7.2
4.010e-01,46,52,-2,2,0.48,0.56,9.6,11.6
4.012e-01,48,44,-2,-4,0.56,0.4,11.6,10.8
4.015e-01,50,58,4.47035e-08,2,0.64,0.8,13.2,15.2
4.017e-01,56,50,-2,-4,0.8,0.64,14.8,14.4
4.020e-01,56,60,4.47035e-08,2,0.88,0.96,16.4,18.4
4.022e-01,56,54,4.47035e-08,-2,0.96,0.8,18,17.6
4.025e-01,58,62,-2,2,0.96,1.12,19.6,21.2
4.028e-01,60,54,4.47035e-08,-2,1.12,0.96,20.8,20.4
4.030e-01,60,64,4.47035e-08,4,1.2,1.28,22,23.2
4.033e-01,58,54,4.47035e-08,-2,1.2,1.04,22.8,22.4
4.035e-01,58,62,4.47035e-08,4,1.2,1.36,23.6,24.8
4.038e-01,56,52,4.47035e-08,-2,1.28,1.2,24.4,24
4.040e-01,56,60,4.47035e-08,4,1.28,1.44,25.2,26
4.043e-01,56,48,4.47035e-08,-2,1.36,1.2,25.2,24.8
4.046e-01,54,58,2,4,1.36,1.44,25.6,26
4.048e-01,52,44,4.47035e-08,-2,1.36,1.2,25.6,24.8
4.051e-01,50,56,4.47035e-08,4,1.36,1.44,25.6,26
4.053e-01,46,36,4.47035e-08,-2,1.36,1.2,25.2,23.6
4.056e-01,42,50,2,4,1.36,1.44,24.8,26
4.058e-01,40,26,4.47035e-08,-2,1.36,1.12,24,22
4.061e-01,34,42,4.47035e-08,4,1.28,1.44,23.2,24.8
4.063e-01,30,18,4.47035e-08,-2,1.28,1.04,22,19.6
4.066e-01,24,34,4.47035e-08,4,1.2,1.36,21.2,22.8
4.069e-01,20,8,4.47035e-08,-2,1.12,0.88,19.6,16.4
4.071e-01,16,24,4.47035e-08,4,1.12,1.2,18,20.4
4.074e-01,10,4.47035e-08,4.47035e-08,-2,1.04,0.72,16.8,13.2
4.076e-01,8,16,4.47035e-08,2,0.96,1.12,15.2,17.2
4.079e-01,2,-10,4.47035e-08,-2,0.88,0.56,13.6,9.6
4.081e-01,-4,6,4.47035e-08,2,0.72,0.96,11.2,14
4.084e-01,-6,-18,4.47035e-08,-2,0.64,0.4,9.6,5.6
4.086e-01,-12,-2,-2,2,0.56,0.72,7.6,10.4
4.089e-01,-16,-28,4.47035e-08,-4,0.4,0.16,6,1.6
4.092e-01,-22,-12,-2,2,0.32,0.56,4,6.4
4.094e-01,-26,-36,-2,-4,0.24,-0.08,2,-2
4.097e-01,-28,-20,-2,2,0.08,0.32,1.78814e-08,2.8
4.099e-01,-34,-44,-2,-4,3.57628e-09,-0.24,-2,-6
4.102e-01,-38,-28,-2,4.47035e-08,-0.08,0.08,-4,-1.2
4.104e-01,-40,-50,-2,-4,-0.16,-0.48,-5.6,-9.6
4.107e-01,-42,-36,-2,4.47035e-08,-0.32,-0.16,-7.6,-5.2
4.110e-01,-48,-56,-2,-6,-0.4,-0.72,-9.6,-13.2
4.112e-01,-50,-42,-2,4.47035e-08,-0.48,-0.32,-11.2,-8.8
4.115e-01,-54,-60,-4,-6,-0.64,-0.88,-13.2,-16.4
4.117e-01,-58,-48,-2,4.47035e-08,-0.72,-0.56,-14.8,-12.4
4.120e-01,-58,-64,-2,-6,-0.8,-1.04,-16.4,-19.6
4.122e-01,-60,-54,-4,4.47035e-08,-0.88,-0.72,-18,-16
4.125e-01,-58,-64,-4,-6,-0.96,-1.2,-19.6,-22
4.127e-01,-62,-56,-4,-2,-1.04,-0.96,-20.8,-18.8
4.130e-01,-62,-64,-4,-6,-1.12,-1.28,-22,-24
4.133e-01,-60,-56,-4,-2,-1.2,-1.04,-22.8,-21.2
4.135e-01,-60,-64,-4,-8,-1.2,-1.36,-24,-25.2
4.138e-01,-58,-54,-6,-2,-1.2,-1.12,-24.4,-23.2
4.140e-01,-58,-62,-4,-8,-1.28,-1.44,-24.8,-26
4.143e-01,-58,-52,-6,-2,-1.28,-1.2,-25.6,-24.4
4.145e-01,-54,-58,-4,-8,-1.36,-1.44,-25.2,-26
4.148e-01,-52,-48,-4,-2,-1.36,-1.28,-25.6,-24.8
4.150e-01,-50,-54,-4,-8,-1.36,-1.44,-25.6,-26
4.153e-01,-48,-42,-6,-2,-1.36,-1.28,-25.2,-24.4
4.156e-01,-44,-50,-6,-8,-1.36,-1.44,-24.8,-25.2
4.158e-01,-42,-32,-4,-2,-1.28,-1.2,-24,-22.8
4.161e-01,-36,-40,-4,-8,-1.28,-1.36,-23.6,-24
