Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
6.981e-02,-56,-62,4.47035e-08,-4,0.8,0.64,-7.6,-10.8
7.000e-02,-56,-50,-2,2,0.8,0.88,-9.2,-7.2
7.019e-02,-58,-66,4.47035e-08,-4,0.72,0.56,-10.4,-13.2
7.039e-02,-60,-54,-2,2,0.64,0.8,-11.6,-10
7.058e-02,-62,-68,-2,-4,0.64,0.4,-12.8,-15.6
7.077e-02,-64,-58,-2,2,0.56,0.72,-14,-12.4
7.096e-02,-64,-68,-2,-4,0.48,0.24,-15.2,-18
7.115e-02,-64,-60,4.47035e-08,2,0.4,0.56,-16.4,-14.8
7.135e-02,-64,-68,-4,-4,0.32,0.08,-17.6,-20
7.154e-02,-66,-60,-2,4.47035e-08,0.24,0.4,-18.4,-17.2
7.173e-02,-64,-68,-2,-4,0.08,-0.08,-19.6,-21.6
7.192e-02,-62,-58,-2,4.47035e-08,0.08,0.24,-20.4,-18.8
7.211e-02,-62,-66,-2,-4,3.57628e-09,-0.24,-21.2,-22.8
7.231e-02,-60,-56,-2,4.47035e-08,-0.08,0.08,-21.6,-20.4
7.250e-02,-60,-64,-2,-6,-0.08,-0.4,-22.4,-23.6
7.269e-02,-60,-54,-2,4.47035e-08,-0.24,-0.08,-22.8,-22
7.288e-02,-58,-62,-4,-6,-0.32,-0.48,-23.2,-24.4
7.307e-02,-56,-52,-2,4.47035e-08,-0.32,-0.24,-23.6,-22.8
7.327e-02,-54,-60,-4,-6,-0.4,-0.64,-24,-24.8
7.346e-02,-52,-48,-2,4.47035e-08,-0.48,-0.32,-24,-23.6
7.365e-02,-52,-56,-2,-6,-0.56,-0.8,-24.4,-24.8
7.384e-02,-50,-44,-4,4.47035e-08,-0.64,-0.48,-24.4,-23.6
7.403e-02,-48,-52,-4,-6,-0.72,-0.88,-24.4,-24.8
7.423e-02,-46,-38,-4,4.47035e-08,-0.72,-0.64,-24,-23.2
7.442e-02,-42,-46,-2,-6,-0.8,-1.04,-24,-24.4
7.461e-02,-38,-30,-4,4.47035e-08,-0.88,-0.72,-23.6,-22.4
7.480e-02,-32,-36,-4,-6,-0.88,-1.12,-23.2,-23.6
7.499e-02,-30,-22,-4,4.47035e-08,-0.96,-0.88,-22.4,-21.2
7.519e-02,-26,-28,-4,-6,-1.04,-1.2,-22,-22.4
7.538e-02,-22,-14,-4,-2,-1.04,-0.96,-21.2,-19.6
7.557e-02,-18,-22,-4,-6,-1.04,-1.2,-20,-20.8
7.576e-02,-14,-8,-4,4.47035e-08,-1.12,-0.96,-19.2,-18
7.595e-02,-10,-14,-4,-6,-1.12,-1.28,-18,-18.8
7.615e-02,-8,4.47035e-08,-4,4.47035e-08,-1.12,-1.04,-17.2,-16
7.634e-02,-4,-6,-4,-6,-1.12,-1.28,-16.4,-16.8
7.653e-02,2,6,-4,4.47035e-08,-1.2,-1.12,-15.2,-13.6
7.672e-02,4,4.47035e-08,-2,-6,-1.2,-1.28,-14,-14.4
7.691e-02,8,14,-4,-2,-1.2,-1.12,-12.8,-11.2
7.711e-02,12,8,-4,-6,-1.2,-1.36,-11.6,-12
7.730e-02,16,22,-4,4.47035e-08,-1.2,-1.12,-10.4,-8.8
7.749e-02,18,16,-4,-6,-1.2,-1.28,-9.2,-9.6
7.768e-02,20,30,-4,4.47035e-08,-1.2,-1.12,-7.6,-6
7.787e-02,26,22,-4,-6,-1.12,-1.28,-6.4,-6.8
7.807e-02,28,36,-4,-2,-1.2,-1.04,-4.8,-3.2
7.826e-02,32,28,-4,-6,-1.12,-1.2,-3.6,-4
7.845e-02,36,42,-4,-2,-1.12,-0.96,-2.4,-0.4
7.864e-02,38,36,-4,-6,-1.04,-1.12,-0.8,-1.2
7.883e-02,42,48,-4,-2,-0.96,-0.88,0.8,2.4
7.903e-02,44,40,-4,-6,-0.96,-1.04,2,1.6
7.922e-02,46,52,-4,4.47035e-08,-0.96,-0.8,3.2,5.2
7.941e-02,50,46,-4,-6,-0.88,-0.96,4.4,4.4
7.960e-02,52,56,-4,4.47035e-08,-0.8,-0.72,6,8
7.979e-02,54,50,-4,-6,-0.8,-0.88,7.6,7.2
7.999e-02,56,60,-4,4.47035e-08,-0.72,-0.64,8.8,10.4
8.018e-02,58,54,-4,-6,-0.72,-0.72,10,9.6
8.037e-02,58,64,-4,4.47035e-08,-0.56,-0.48,11.6,13.2
8.056e-02,60,58,-4,-6,-0.56,-0.64,12.8,12.4
8.075e-02,62,66,-2,4.47035e-08,-0.48,-0.32,14,15.6
8.095e-02,62,58,-2,-6,-0.4,-0.48,15.2,14.8
8.114e-02,64,66,-4,4.47035e-08,-0.32,-0.16,16.4,18
8.133e-02,62,58,-2,-4,-0.24,-0.32,17.6,16.8
8.152e-02,64,66,-2,4.47035e-08,-0.16,3.57628e-09,18.4,19.6
8.171e-02,62,58,-2,-4,-0.08,-0.16,19.2,18.8
8.191e-02,64,66,-2,4.47035e-08,3.57628e-09,0.08,20,21.2
8.210e-02,62,56,-2,-4,0.08,3.57628e-09,20.8,20.4
8.229e-02,62,64,-2,4.47035e-08,0.16,0.24,21.6,22.8
8.248e-02,60,54,-2,-4,0.16,0.08,22.4,21.6
8.267e-02,60,62,-2,4.47035e-08,0.24,0.4,22.4,23.6
8.287e-02,56,52,-2,-4,0.32,0.24,23.2,22.8
8.306e-02,56,60,-2,2,0.4,0.56,23.6,24.4
8.325e-02,54,48,-2,-4,0.48,0.4,24,23.6
8.344e-02,54,58,-2,2,0.56,0.72,24,24.8
8.363e-02,52,44,-2,-4,0.64,0.56,24,23.6
8.383e-02,50,56,4.47035e-08,2,0.72,0.8,24.4,24.8
8.402e-02,48,38,4.47035e-08,-4,0.8,0.72,24,23.6
8.421e-02,42,50,4.47035e-08,2,0.8,0.96,24,24.8
8.440e-02,40,30,-2,-4,0.88,0.8,24,22.8
8.459e-02,36,44,-2,2,0.96,1.04,23.2,24.4
8.479e-02,32,20,4.47035e-08,-4,0.96,0.88,22.8,21.6
8.498e-02,28,36,4.47035e-08,2,1.04,1.12,22.4,23.6
8.517e-02,22,14,4.47035e-08,-2,1.12,0.96,22,20
8.536e-02,20,28,-2,2,1.12,1.2,21.2,22.4
8.555e-02,16,6,4.47035e-08,-4,1.12,1.04,20,18
8.575e-02,14,20,-2,2,1.12,1.28,19.2,20.8
8.594e-02,8,-2,4.47035e-08,-4,1.2,1.12,18.4,16
8.613e-02,6,14,4.47035e-08,2,1.2,1.36,17.6,18.8
8.632e-02,2,-8,4.47035e-08,-4,1.28,1.12,16.4,13.6
8.651e-02,-2,6,4.47035e-08,2,1.2,1.36,15.2,16.8
8.671e-02,-6,-16,4.47035e-08,-4,1.28,1.12,14,11.2
8.690e-02,-10,-2,4.47035e-08,2,1.28,1.36,12.8,14.4
8.709e-02,-14,-22,4.47035e-08,-4,1.28,1.12,11.6,8.8
8.728e-02,-18,-10,4.47035e-08,2,1.28,1.36,10.8,12.4
8.747e-02,-20,-30,-2,-4,1.28,1.12,8.8,6
8.767e-02,-22,-16,4.47035e-08,2,1.28,1.36,7.6,9.6
8.786e-02,-26,-36,-2,-4,1.28,1.12,6.4,3.2
8.805e-02,-30,-22,4.47035e-08,2,1.28,1.36,4.8,6.8
8.824e-02,-36,-44,-2,-2,1.28,1.04,3.6,0.4
8.843e-02,-36,-30,4.47035e-08,2,1.2,1.28,2,4
8.863e-02,-40,-48,-2,-4,1.12,0.96,0.4,-2.4
8.882e-02,-42,-36,4.47035e-08,2,1.04,1.2,-0.4,1.2
8.901e-02,-46,-54,-2,-4,1.04,0.88,-2.4,-5.2
8.920e-02,-48,-40,-2,2,0.96,1.12,-3.6,-1.6
8.939e-02,-50,-58,-2,-4,0.96,0.8,-4.8,-7.6
8.959e-02,-54,-46,-2,2,0.96,1.04,-6.4,-4.4
8.978e-02,-54,-60,-2,-4,0.88,0.64,-7.6,-10.4
8.997e-02,-56,-50,-2,2,0.8,0.96,-8.8,-7.2
9.016e-02,-58,-64,-2,-4,0.8,0.56,-10,-12.8
9.035e-02,-60,-54,4.47035e-08,2,0.72,0.8,-11.2,-9.6
9.055e-02,-62,-68,-2,-4,0.56,0.4,-12.4,-15.2
9.074e-02,-62,-58,-2,2,0.56,0.72,-14,-12.4
9.093e-02,-62,-68,-2,-4,0.48,0.24,-15.2,-17.6
9.112e-02,-64,-60,4.47035e-08,2,0.4,0.56,-16.4,-14.8
9.131e-02,-64,-68,-2,-4,0.32,0.08,-17.2,-19.6
9.151e-02,-64,-60,-2,2,0.24,0.4,-18,-16.8
9.170e-02,-64,-66,-2,-4,0.16,-0.08,-19.2,-21.2
9.189e-02,-64,-58,-2,4.47035e-08,0.08,0.24,-20,-18.8
9.208e-02,-64,-66,-2,-4,3.57628e-09,-0.24,-20.8,-22.8
9.227e-02,-62,-56,-2,4.47035e-08,-0.08,0.08,-21.6,-20.4
9.247e-02,-62,-66,-2,-6,-0.16,-0.32,-22.4,-23.6
9.266e-02,-60,-54,-4,4.47035e-08,-0.16,-0.08,-22.8,-21.6
9.285e-02,-60,-62,-4,-6,-0.24,-0.48,-23.2,-24.4
9.304e-02,-58,-52,-4,4.47035e-08,-0.32,-0.16,-23.6,-22.8
9.324e-02,-56,-60,-2,-6,-0.4,-0.64,-24,-24.8
9.343e-02,-54,-50,-2,4.47035e-08,-0.48,-0.32,-24,-23.2
9.362e-02,-54,-56,-4,-6,-0.56,-0.8,-24.4,-24.8
9.381e-02,-50,-44,-2,4.47035e-08,-0.64,-0.48,-24.4,-23.6
9.400e-02,-48,-52,-2,-6,-0.72,-0.88,-24.4,-24.8
9.420e-02,-46,-38,-2,4.47035e-08,-0.72,-0.64,-24,-23.2
9.439e-02,-42,-46,-4,-6,-0.8,-1.04,-24,-24.4
9.458e-02,-38,-30,-4,4.47035e-08,-0.88,-0.72,-23.6,-22.8
9.477e-02,-36,-38,-4,-6,-0.88,-1.12,-23.2,-23.6
9.496e-02,-32,-24,-4,4.47035e-08,-0.96,-0.88,-22.4,-21.6
9.516e-02,-24,-30,-4,-6,-0.96,-1.12,-22,-22.4
9.535e-02,-22,-16,-4,-2,-1.04,-0.96,-21.2,-20
9.554e-02,-18,-22,-4,-6,-1.04,-1.2,-20.4,-20.8
9.573e-02,-14,-8,-4,4.47035e-08,-1.12,-0.96,-19.6,-18
9.592e-02,-10,-14,-2,-6,-1.2,-1.28,-18.4,-19.2
9.612e-02,-8,4.47035e-08,-4,4.47035e-08,-1.12,-1.04,-17.2,-16
9.631e-02,-4,-8,-4,-6,-1.2,-1.28,-16.4,-16.8
9.650e-02,4.47035e-08,6,-4,4.47035e-08,-1.2,-1.12,-15.6,-14
9.669e-02,2,4.47035e-08,-4,-6,-1.2,-1.36,-14.4,-14.8
9.688e-02,6,14,-4,-2,-1.2,-1.12,-12.8,-11.6
9.708e-02,10,8,-4,-6,-1.2,-1.36,-11.6,-12.4
9.727e-02,14,22,-4,4.47035e-08,-1.2,-1.12,-10.8,-9.2
9.746e-02,18,14,-4,-6,-1.2,-1.36,-9.2,-9.6
9.765e-02,20,28,-4,4.47035e-08,-1.2,-1.12,-8,-6.4
9.784e-02,26,22,-4,-6,-1.2,-1.28,-6.4,-7.2
9.804e-02,28,34,-4,4.47035e-08,-1.12,-1.04,-5.2,-3.6
9.823e-02,30,28,-6,-6,-1.12,-1.2,-4,-4.4
9.842e-02,36,42,-4,-2,-1.12,-0.96,-2.4,-0.8
9.861e-02,38,34,-4,-6,-1.12,-1.12,-1.2,-1.6
9.880e-02,42,46,-4,4.47035e-08,-0.96,-0.88,0.4,2
9.900e-02,44,40,-4,-6,-0.96,-1.04,1.2,1.2
9.919e-02,46,52,-4,4.47035e-08,-0.88,-0.8,3.2,4.8
9.938e-02,48,46,-2,-6,-0.88,-0.96,4.4,4
9.957e-02,50,56,-4,4.47035e-08,-0.8,-0.72,6,7.6
9.976e-02,52,48,-2,-6,-0.8,-0.88,7.2,6.8
9.996e-02,52,60,-4,4.47035e-08,-0.72,-0.64,8.8,10.4
1.001e-01,58,54,-2,-6,-0.72,-0.8,10,9.6
1.003e-01,58,64,-4,4.47035e-08,-0.64,-0.48,11.2,12.8
1.005e-01,60,56,-2,-6,-0.56,-0.64,12.8,12
1.007e-01,62,66,-4,4.47035e-08,-0.48,-0.4,13.6,15.6
1.009e-01,62,58,-4,-6,-0.48,-0.48,14.8,14.4
1.011e-01,62,66,-4,4.47035e-08,-0.32,-0.24,16,17.6
1.013e-01,62,58,-2,-4,-0.24,-0.32,17.2,16.8
1.015e-01,62,66,-2,4.47035e-08,-0.24,-0.08,18.4,19.6
1.017e-01,62,58,-4,-6,-0.08,-0.24,19.2,18.8
1.019e-01,62,66,-2,4.47035e-08,-0.08,0.08,20,21.2
1.021e-01,62,56,-2,-4,3.57628e-09,-0.08,20.8,20.4
1.023e-01,60,64,-2,4.47035e-08,0.16,0.24,21.6,22.4
1.025e-01,60,54,-2,-4,0.16,0.08,22,21.6
1.026e-01,58,64,-2,4.47035e-08,0.24,0.4,22.8,23.6
1.028e-01,58,52,-2,-4,0.32,0.24,23.2,22.8
1.030e-01,56,62,4.47035e-08,2,0.32,0.56,23.6,24.4
1.032e-01,56,48,-2,-4,0.48,0.4,24,23.6
1.034e-01,52,58,4.47035e-08,2,0.56,0.72,24,24.8
1.036e-01,52,44,-2,-4,0.56,0.56,24.4,23.6
1.038e-01,50,54,4.47035e-08,2,0.72,0.8,24,24.8
1.040e-01,50,38,-2,-4,0.72,0.64,24,23.6
1.042e-01,44,50,-2,2,0.88,0.96,24,24.8
1.044e-01,42,30,4.47035e-08,-4,0.88,0.8,24,22.8
1.046e-01,38,44,-2,2,0.96,1.04,23.6,24.4
1.048e-01,32,22,-2,-4,0.96,0.88,23.2,21.6
1.049e-01,30,38,-2,2,1.04,1.12,22.8,23.6
1.051e-01,24,14,4.47035e-08,-4,1.04,0.96,22,20
1.053e-01,22,28,4.47035e-08,2,1.12,1.2,21.2,22.4
1.055e-01,16,6,4.47035e-08,-4,1.12,1.04,20.4,18
1.057e-01,14,20,4.47035e-08,2,1.2,1.28,19.6,20.8
1.059e-01,10,4.47035e-08,4.47035e-08,-4,1.2,1.04,18.8,16.4
1.061e-01,6,14,-2,2,1.2,1.28,17.6,19.2
1.063e-01,2,-8,4.47035e-08,-4,1.28,1.12,16.4,14
1.065e-01,-2,6,4.47035e-08,2,1.2,1.36,15.2,17.2
1.067e-01,-4,-16,4.47035e-08,-4,1.28,1.12,14.4,11.6
1.069e-01,-8,4.47035e-08,4.47035e-08,2,1.28,1.36,13.2,14.8
1.071e-01,-14,-22,4.47035e-08,-4,1.28,1.12,12,9.2
1.073e-01,-16,-8,4.47035e-08,2,1.28,1.36,10.8,12.4
1.074e-01,-20,-30,4.47035e-08,-4,1.28,1.12,9.2,6.4
1.076e-01,-24,-16,-2,2,1.28,1.36,8,10
1.078e-01,-28,-36,4.47035e-08,-4,1.28,1.12,6.8,3.6
1.080e-01,-30,-22,4.47035e-08,2,1.28,1.36,5.2,7.2
1.082e-01,-32,-42,4.47035e-08,-2,1.2,0.96,4,0.8
1.084e-01,-36,-30,4.47035e-08,2,1.2,1.28,2.4,4.4
1.086e-01,-40,-48,4.47035e-08,-4,1.2,0.96,0.8,-2
1.088e-01,-44,-36,-2,2,1.12,1.2,-0.4,1.6
1.090e-01,-44,-52,-2,-4,1.04,0.88,-1.6,-4.8
1.092e-01,-48,-40,-2,2,1.04,1.12,-3.2,-1.2
1.094e-01,-50,-58,-2,-4,0.96,0.8,-4.8,-7.6
1.096e-01,-52,-46,-2,2,0.96,1.04,-6,-4
1.097e-01,-54,-60,4.47035e-08,-4,0.88,0.64,-7.2,-10.4
1.099e-01,-56,-50,-2,2,0.8,0.96,-8.4,-6.8
1.101e-01,-58,-64,-2,-4,0.8,0.56,-9.6,-12.8
1.103e-01,-60,-54,-2,2,0.72,0.88,-11.2,-9.2
1.105e-01,-62,-66,-2,-4,0.64,0.4,-12.4,-15.2
1.107e-01,-62,-58,-2,2,0.56,0.72,-14,-12
1.109e-01,-64,-68,4.47035e-08,-4,0.48,0.24,-14.8,-17.6
1.111e-01,-64,-60,-2,2,0.48,0.56,-16,-14.4
1.113e-01,-64,-68,-2,-4,0.32,0.08,-16.8,-19.2
1.115e-01,-62,-60,-2,4.47035e-08,0.24,0.4,-18,-16.4
1.117e-01,-64,-68,-2,-4,0.16,-0.08,-19.2,-21.2
1.119e-01,-64,-58,-2,4.47035e-08,0.08,0.24,-20,-18.4
1.121e-01,-62,-66,-2,-4,0.08,-0.16,-20.8,-22.4
1.122e-01,-62,-56,-2,4.47035e-08,3.57628e-09,0.08,-21.6,-20.4
1.124e-01,-60,-64,-2,-6,-0.16,-0.32,-22.4,-23.6
1.126e-01,-60,-54,-2,4.47035e-08,-0.16,-0.08,-22.8,-21.6
1.128e-01,-60,-62,-4,-6,-0.24,-0.48,-23.2,-24.4
1.130e-01,-58,-52,-2,4.47035e-08,-0.32,-0.16,-23.6,-22.8
1.132e-01,-58,-60,-2,-6,-0.4,-0.64,-24,-24.8
1.134e-01,-54,-50,-2,4.47035e-08,-0.48,-0.32,-24,-23.2
1.136e-01,-52,-56,-2,-6,-0.56,-0.72,-24.4,-24.8
1.138e-01,-52,-46,-2,4.47035e-08,-0.64,-0.48,-24.4,-23.6
1.140e-01,-46,-52,-4,-6,-0.72,-0.88,-24.4,-24.8
1.142e-01,-46,-40,-2,4.47035e-08,-0.72,-0.64,-24.4,-23.6
1.144e-01,-42,-46,-2,-6,-0.8,-0.96,-24,-24.4
1.145e-01,-40,-32,-4,4.47035e-08,-0.88,-0.72,-23.6,-22.8
1.147e-01,-36,-38,-2,-6,-0.96,-1.12,-23.2,-23.6
1.149e-01,-30,-24,-4,4.47035e-08,-0.96,-0.88,-22.8,-21.6
1.151e-01,-26,-30,-4,-6,-0.96,-1.12,-22,-22.4
1.153e-01,-22,-16,-4,-2,-1.04,-0.88,-21.2,-20
1.155e-01,-18,-22,-4,-6,-1.04,-1.2,-20.4,-21.2
1.157e-01,-16,-8,-4,4.47035e-08,-1.04,-0.96,-19.6,-18.4
1.159e-01,-12,-16,-4,-6,-1.12,-1.28,-18.8,-19.2
1.161e-01,-8,-2,-2,4.47035e-08,-1.12,-1.04,-17.6,-16.4
1.163e-01,-6,-8,-2,-6,-1.12,-1.28,-16.8,-17.2
1.165e-01,4.47035e-08,6,-4,-2,-1.2,-1.12,-15.6,-14
1.167e-01,2,-2,-2,-6,-1.2,-1.28,-14.4,-14.8
1.169e-01,6,14,-4,-2,-1.2,-1.12,-13.2,-12
1.170e-01,10,6,-4,-6,-1.2,-1.36,-12,-12.4
1.172e-01,12,20,-4,4.47035e-08,-1.2,-1.12,-10.8,-9.2
1.174e-01,16,14,-4,-6,-1.2,-1.36,-9.6,-10
1.176e-01,20,28,-4,4.47035e-08,-1.2,-1.12,-8.4,-6.4
1.178e-01,24,20,-4,-6,-1.2,-1.28,-6.8,-7.2
1.180e-01,26,34,-4,4.47035e-08,-1.2,-1.04,-5.6,-4
1.182e-01,32,28,-4,-6,-1.12,-1.28,-4,-4.8
1.184e-01,34,40,-4,-2,-1.12,-0.96,-2.8,-1.2
1.186e-01,38,34,-4,-6,-1.04,-1.12,-1.2,-2
1.188e-01,40,46,-4,-2,-1.04,-0.96,1.78814e-08,1.6
1.190e-01,44,40,-4,-6,-1.04,-1.12,1.2,0.8
1.192e-01,46,50,-2,4.47035e-08,-0.88,-0.8,2.8,4.4
1.193e-01,48,44,-4,-6,-0.88,-0.96,4.4,3.6
1.195e-01,52,56,-4,4.47035e-08,-0.8,-0.72,5.6,7.2
1.197e-01,52,50,-4,-6,-0.8,-0.88,6.8,6.4
1.199e-01,54,60,-2,4.47035e-08,-0.72,-0.64,8.4,10
1.201e-01,56,52,-4,-6,-0.72,-0.8,9.6,9.2
1.203e-01,58,64,-2,4.47035e-08,-0.64,-0.48,10.8,12.4
1.205e-01,60,56,-2,-6,-0.56,-0.64,12,11.6
1.207e-01,62,66,-4,4.47035e-08,-0.48,-0.4,13.6,15.2
1.209e-01,62,58,-4,-6,-0.48,-0.48,14.8,14.4
1.211e-01,64,68,-2,4.47035e-08,-0.32,-0.24,16,17.2
1.213e-01,64,58,-4,-6,-0.32,-0.4,17.2,16.4
1.215e-01,62,66,-2,4.47035e-08,-0.24,-0.08,18.4,19.2
1.217e-01,64,58,-4,-4,-0.08,-0.24,18.8,18.4
1.218e-01,60,66,-2,4.47035e-08,-0.08,0.08,20,21.2
1.220e-01,62,56,-2,-4,3.57628e-09,-0.08,20.8,20
1.222e-01,62,66,-2,4.47035e-08,0.08,0.24,21.6,22.4
1.224e-01,60,54,-2,-4,0.16,0.08,22,21.6
1.226e-01,58,64,4.47035e-08,4.47035e-08,0.24,0.4,22.4,23.6
1.228e-01,58,52,-2,-4,0.32,0.24,23.2,22.4
1.230e-01,58,62,-2,4.47035e-08,0.4,0.56,23.6,24.4
1.232e-01,54,48,-2,-4,0.48,0.4,23.6,23.2
1.234e-01,56,58,-2,2,0.56,0.64,24,24.8
1.236e-01,52,44,-2,-4,0.56,0.48,24,23.6
1.238e-01,50,54,-2,2,0.64,0.8,24.4,24.8
1.240e-01,46,38,-2,-4,0.72,0.64,24.4,23.6
1.241e-01,44,50,4.47035e-08,2,0.8,0.96,24,24.8
1.243e-01,42,30,4.47035e-08,-4,0.88,0.8,24,22.8
1.245e-01,38,44,4.47035e-08,2,0.96,1.04,23.6,24.4
1.247e-01,34,22,4.47035e-08,-4,0.96,0.88,23.2,21.6
1.249e-01,28,38,4.47035e-08,2,1.04,1.12,22.8,23.6
1.251e-01,24,14,4.47035e-08,-2,1.04,0.96,21.6,20.4
1.253e-01,20,30,4.47035e-08,2,1.12,1.2,21.6,22.4
1.255e-01,18,8,4.47035e-08,-4,1.12,1.04,20.4,18.4
1.257e-01,14,22,-2,2,1.12,1.28,19.6,21.2
1.259e-01,10,4.47035e-08,4.47035e-08,-4,1.2,1.04,18.8,16.4
1.261e-01,8,14,4.47035e-08,2,1.2,1.28,18,19.2
1.263e-01,2,-6,4.47035e-08,-4,1.2,1.12,16.8,14.4
1.265e-01,4.47035e-08,6,4.47035e-08,2,1.2,1.36,15.6,17.2
1.266e-01,-4,-14,4.47035e-08,-4,1.28,1.12,14.4,12
1.268e-01,-8,4.47035e-08,4.47035e-08,2,1.28,1.36,13.6,15.2
1.270e-01,-10,-22,-2,-4,1.28,1.12,12.4,9.2
1.272e-01,-16,-8,4.47035e-08,2,1.28,1.36,10.8,12.8
1.274e-01,-18,-28,4.47035e-08,-4,1.28,1.12,9.6,6.8
1.276e-01,-22,-14,4.47035e-08,2,1.28,1.36,8.4,10
1.278e-01,-24,-36,4.47035e-08,-4,1.28,1.12,7.2,4
1.280e-01,-28,-22,4.47035e-08,2,1.28,1.36,5.6,7.6
1.282e-01,-32,-42,-2,-2,1.2,1.04,4.4,0.8
1.284e-01,-36,-28,4.47035e-08,2,1.2,1.28,2.8,4.4
1.286e-01,-40,-48,4.47035e-08,-2,1.2,0.96,1.2,-2
1.288e-01,-42,-36,4.47035e-08,2,1.12,1.2,1.78814e-08,2
1.289e-01,-46,-52,4.47035e-08,-4,1.04,0.88,-1.6,-4.4
1.291e-01,-46,-42,4.47035e-08,2,1.04,1.12,-2.8,-1.2
1.293e-01,-50,-56,-2,-4,0.96,0.8,-4.4,-7.2
1.295e-01,-52,-46,-2,2,0.96,1.04,-5.2,-3.6
1.297e-01,-54,-60,-2,-4,0.88,0.64,-6.8,-10
1.299e-01,-56,-50,4.47035e-08,2,0.8,0.96,-8.4,-6.4
1.301e-01,-58,-64,4.47035e-08,-4,0.8,0.56,-9.6,-12.4
1.303e-01,-58,-54,-2,2,0.72,0.88,-10.8,-9.2
1.305e-01,-60,-66,-2,-4,0.64,0.4,-12,-14.8
1.307e-01,-60,-56,-2,2,0.56,0.72,-13.6,-11.6
1.309e-01,-62,-68,-2,-4,0.48,0.24,-14.4,-17.2
1.311e-01,-64,-60,-2,2,0.48,0.56,-15.6,-14
1.313e-01,-64,-68,-2,-4,0.32,0.08,-16.8,-19.2
1.314e-01,-62,-60,-2,2,0.24,0.4,-17.6,-16.4
1.316e-01,-64,-68,-2,-4,0.24,3.57628e-09,-18.8,-21.2
1.318e-01,-62,-60,-2,4.47035e-08,0.16,0.24,-19.6,-18.4
1.320e-01,-62,-66,-2,-4,0.08,-0.16,-20.8,-22.4
1.322e-01,-64,-58,-4,4.47035e-08,3.57628e-09,0.08,-21.2,-20
1.324e-01,-62,-64,-2,-6,-0.08,-0.32,-22,-23.2
1.326e-01,-62,-56,-2,4.47035e-08,-0.16,3.57628e-09,-22.8,-21.6
1.328e-01,-60,-62,-2,-6,-0.24,-0.48,-23.2,-24
1.330e-01,-58,-54,-2,4.47035e-08,-0.32,-0.16,-23.6,-22.4
1.332e-01,-58,-60,-4,-6,-0.4,-0.56,-24,-24.8
1.334e-01,-56,-50,-4,4.47035e-08,-0.48,-0.32,-24,-23.2
1.336e-01,-52,-56,-2,-6,-0.48,-0.72,-24.4,-24.8
1.337e-01,-52,-46,-4,4.47035e-08,-0.64,-0.48,-24.4,-23.6
1.339e-01,-50,-52,-2,-6,-0.64,-0.88,-24.4,-24.8
1.341e-01,-46,-40,-4,4.47035e-08,-0.72,-0.56,-24.4,-23.6
1.343e-01,-44,-46,-2,-6,-0.8,-0.96,-24,-24.4
1.345e-01,-40,-32,-2,4.47035e-08,-0.88,-0.72,-23.6,-22.8
1.347e-01,-36,-40,-4,-6,-0.96,-1.04,-23.2,-23.6
1.349e-01,-30,-24,-4,4.47035e-08,-0.96,-0.8,-22.8,-21.6
1.351e-01,-30,-32,-4,-6,-0.96,-1.12,-22.4,-22.8
1.353e-01,-24,-16,-4,-2,-1.04,-0.96,-21.6,-20.4
1.355e-01,-18,-24,-2,-6,-1.04,-1.2,-20.8,-21.2
1.357e-01,-16,-10,-4,-2,-1.12,-0.96,-19.6,-18.4
1.359e-01,-14,-16,-4,-6,-1.12,-1.28,-18.8,-19.2
1.361e-01,-10,-2,-4,4.47035e-08,-1.12,-1.04,-18,-16.4
1.362e-01,-6,-8,-4,-6,-1.2,-1.28,-16.8,-17.2
1.364e-01,4.47035e-08,4,-2,4.47035e-08,-1.2,-1.12,-16,-14.4
1.366e-01,2,-2,-4,-6,-1.2,-1.36,-14.4,-15.2
1.368e-01,4,12,-4,4.47035e-08,-1.2,-1.12,-13.6,-12
1.370e-01,8,6,-2,-6,-1.2,-1.36,-12.4,-12.8
1.372e-01,10,20,-4,-2,-1.2,-1.12,-11.2,-9.6
1.374e-01,16,12,-4,-6,-1.2,-1.36,-10,-10.4
1.376e-01,20,28,-4,4.47035e-08,-1.28,-1.12,-8.4,-6.8
1.378e-01,24,20,-2,-6,-1.2,-1.28,-7.2,-7.6
1.380e-01,28,34,-2,4.47035e-08,-1.2,-1.12,-6,-4
1.382e-01,30,26,-4,-6,-1.12,-1.28,-4,-4.8
1.384e-01,34,40,-4,4.47035e-08,-1.12,-1.04,-2.8,-1.2
1.385e-01,36,34,-4,-6,-1.04,-1.2,-1.6,-2
1.387e-01,42,46,-4,-2,-1.04,-0.88,-0.4,1.6
1.389e-01,42,40,-4,-6,-0.96,-1.12,0.8,0.8
1.391e-01,44,50,-4,4.47035e-08,-0.96,-0.8,2.4,4.4
1.393e-01,48,44,-2,-6,-0.88,-1.04,4,3.6
1.395e-01,50,56,-4,4.47035e-08,-0.88,-0.72,5.2,7.2
