Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
1.835e-02,40,32,20,16,1.2,-0.4,-0.8,-1.2
1.854e-02,42,52,20,24,0.8,1.6,1.78814e-08,1.6
1.873e-02,48,36,22,18,1.78814e-08,-2,0.8,0.8
1.893e-02,46,54,22,26,-0.8,0.4,2,3.2
1.912e-02,48,40,24,20,-1.6,-3.2,2.8,2.4
1.931e-02,50,58,24,28,-2,-0.8,4,5.2
1.950e-02,52,40,26,22,-2.8,-4.4,4.8,4.4
1.969e-02,54,60,26,28,-3.2,-2.4,5.6,6.8
1.989e-02,56,42,26,24,-4,-6,6,6
2.008e-02,56,64,28,30,-4.8,-3.6,7.2,8.4
2.027e-02,56,42,28,22,-5.2,-6.8,8,7.6
2.046e-02,56,64,28,30,-6,-4.8,8.8,10
2.065e-02,56,42,28,22,-6.8,-8,9.6,9.2
2.085e-02,56,66,26,30,-7.6,-6.4,10.4,11.2
2.104e-02,54,40,26,22,-8,-9.2,10.8,10.4
2.123e-02,56,62,26,30,-8,-7.2,11.2,12.4
2.142e-02,54,42,26,22,-8.4,-10,12,11.6
2.161e-02,54,62,24,28,-9.2,-8.4,12.4,13.6
2.181e-02,52,40,26,20,-9.6,-10.8,13.2,12.8
2.200e-02,50,58,24,28,-10,-9.2,13.6,14.4
2.219e-02,48,42,24,20,-10.4,-11.6,14,13.6
2.238e-02,48,52,22,26,-10.4,-10,14.4,15.2
2.257e-02,46,38,20,18,-11.2,-12,14.8,14.4
2.277e-02,44,48,22,24,-11.2,-10.4,14.8,15.6
2.296e-02,42,34,20,14,-11.6,-12.4,15.2,14.8
2.315e-02,40,46,18,22,-11.6,-10.8,15.6,16
2.334e-02,38,30,18,12,-11.6,-12.4,16,15.2
2.353e-02,36,40,16,20,-11.6,-11.2,16,16.4
2.373e-02,32,22,14,10,-11.6,-12.4,16,15.2
2.392e-02,30,36,14,16,-11.6,-11.2,16,16.4
2.411e-02,26,16,12,6,-11.6,-12.4,15.6,14.8
2.430e-02,20,30,8,14,-11.6,-11.2,15.6,16.4
2.449e-02,18,8,6,2,-11.2,-12,15.2,14
2.469e-02,14,22,6,10,-11.2,-10.4,14.8,15.6
2.488e-02,10,2,4,-2,-10.8,-11.6,14.4,13.2
2.507e-02,6,16,2,6,-10.4,-10,14,14.8
2.526e-02,4,-6,4.47035e-08,-6,-10,-11.2,13.2,12
2.545e-02,2,8,-2,2,-10,-9.2,13.2,14
2.565e-02,-2,-10,-2,-8,-9.6,-10,12.4,10.8
2.584e-02,-4,2,-4,4.47035e-08,-9.2,-8.4,11.6,12.8
2.603e-02,-8,-18,-6,-10,-8.8,-9.2,10.8,9.2
2.622e-02,-10,-4,-8,-4,-8.4,-7.2,10,11.6
2.641e-02,-14,-24,-8,-14,-7.6,-8.4,9.6,7.6
2.661e-02,-18,-10,-10,-6,-7.2,-6.4,8.8,10
2.680e-02,-20,-30,-12,-18,-6.8,-7.2,7.6,6
2.699e-02,-24,-18,-14,-10,-6,-5.2,7.2,8.4
2.718e-02,-26,-40,-16,-20,-5.2,-6,6,4
2.737e-02,-30,-22,-18,-14,-4.8,-4,5.2,6.4
2.757e-02,-32,-40,-18,-24,-4.4,-4.8,4.4,2
2.776e-02,-34,-24,-20,-16,-3.6,-2.4,3.2,4.8
2.795e-02,-38,-46,-20,-26,-3.2,-3.6,2.4,1.78814e-08
2.814e-02,-40,-34,-22,-18,-2.4,-1.2,1.2,2.8
2.833e-02,-42,-50,-22,-28,-1.6,-2,0.4,-1.6
2.853e-02,-46,-38,-26,-22,-0.8,1.78814e-08,-0.4,0.8
2.872e-02,-44,-52,-26,-30,1.78814e-08,-0.8,-1.2,-3.6
2.891e-02,-50,-42,-26,-22,0.4,1.6,-2.4,-0.8
2.910e-02,-52,-56,-28,-32,1.2,0.8,-3.2,-5.2
2.929e-02,-52,-46,-28,-24,2,2.8,-4,-2.8
2.949e-02,-54,-58,-28,-32,2.4,2,-4.8,-6.8
2.968e-02,-54,-48,-28,-26,3.2,4.4,-5.6,-4.4
2.987e-02,-56,-60,-30,-34,3.6,3.6,-6.4,-8.4
3.006e-02,-58,-52,-30,-28,4.4,5.6,-7.2,-6
3.025e-02,-56,-62,-30,-34,5.2,4.8,-8,-10
3.045e-02,-58,-54,-32,-28,6,6.8,-8.8,-7.6
3.064e-02,-58,-62,-32,-34,6.4,6,-9.6,-11.6
3.083e-02,-56,-52,-30,-28,7.2,8,-10.4,-9.2
3.102e-02,-56,-60,-30,-32,7.6,6.8,-10.8,-12.8
3.122e-02,-58,-50,-30,-28,8.4,9.2,-11.6,-10.8
3.141e-02,-54,-58,-30,-32,8.8,8,-12.4,-13.6
3.160e-02,-52,-48,-30,-26,9.2,10,-12.8,-11.6
3.179e-02,-54,-56,-28,-32,10,8.8,-13.2,-14.4
3.198e-02,-52,-46,-28,-24,10,10.8,-13.6,-12.8
3.218e-02,-52,-54,-28,-30,10,9.6,-14,-15.2
3.237e-02,-50,-44,-28,-24,10.8,11.6,-14.8,-13.6
3.256e-02,-48,-50,-26,-28,10.8,10.4,-14.8,-16
3.275e-02,-48,-40,-24,-22,11.6,12,-14.8,-14.4
3.294e-02,-44,-48,-22,-26,11.6,10.8,-15.6,-16.4
3.314e-02,-42,-36,-22,-20,11.6,12.4,-15.6,-14.8
3.333e-02,-40,-44,-22,-24,12,11.2,-16,-16.4
3.352e-02,-38,-30,-20,-18,12,12.4,-16,-15.2
3.371e-02,-36,-38,-18,-22,12,11.2,-16,-16.4
3.390e-02,-30,-24,-16,-14,12,12.4,-15.6,-15.2
3.410e-02,-28,-30,-14,-18,12,10.8,-16,-16.4
3.429e-02,-24,-18,-14,-10,12,12.4,-15.6,-14.8
3.448e-02,-20,-24,-12,-14,11.6,10.4,-15.6,-15.6
3.467e-02,-18,-10,-8,-6,11.6,12,-14.8,-14
3.486e-02,-14,-16,-8,-10,11.2,10,-14.4,-14.8
3.506e-02,-12,-4,-6,-2,10.8,11.6,-14,-13.2
3.525e-02,-8,-10,-4,-6,10.8,9.2,-13.6,-14
3.544e-02,-4,2,-2,2,10.4,11.2,-13.2,-12
3.563e-02,2,-4,-2,-4,10,8,-12.4,-12.8
3.582e-02,2,10,4.47035e-08,4,9.6,10.4,-12,-10.8
3.602e-02,6,2,2,4.47035e-08,8.8,7.2,-11.2,-11.6
3.621e-02,8,16,4,8,8.4,9.6,-10.4,-9.2
3.640e-02,10,8,6,2,8,6.4,-9.6,-10
3.659e-02,16,22,6,10,7.6,8.4,-8.8,-7.6
3.678e-02,18,16,8,6,6.8,5.2,-8,-8.4
3.698e-02,20,28,10,14,6,7.2,-7.2,-6
3.717e-02,24,22,10,10,5.6,4,-6.4,-6.8
3.736e-02,28,34,12,16,5.2,6,-5.2,-4.4
3.755e-02,30,26,16,12,4.4,2.4,-4.8,-4.8
3.774e-02,32,38,16,20,4,4.8,-4,-2.4
3.794e-02,38,32,18,14,2.8,1.2,-2.4,-3.2
3.813e-02,38,44,18,22,2.8,3.6,-1.6,-0.4
3.832e-02,40,38,18,18,1.6,1.78814e-08,-0.8,-1.2
3.851e-02,40,48,20,24,1.2,2,1.78814e-08,1.6
3.870e-02,44,40,22,18,0.4,-1.6,0.8,0.4
3.890e-02,46,52,22,26,-0.4,0.8,2,3.2
3.909e-02,48,44,24,20,-1.2,-2.8,2.8,2.4
3.928e-02,50,54,24,28,-2,-0.8,4,5.2
3.947e-02,50,48,24,22,-2.8,-4.4,4.8,4
3.966e-02,52,56,26,28,-3.2,-2,5.6,6.8
3.986e-02,54,50,26,24,-3.6,-5.6,6.4,6
4.005e-02,54,60,28,30,-4.4,-3.2,7.2,8.4
4.024e-02,56,52,28,24,-5.2,-6.8,8,7.6
4.043e-02,56,60,28,30,-5.6,-4.8,8.8,10
4.062e-02,56,52,28,24,-6.4,-8,9.6,9.2
4.082e-02,56,60,28,30,-7.2,-6,10.4,11.6
4.101e-02,56,50,26,22,-7.2,-9.2,10.8,10.4
4.120e-02,56,60,26,28,-8,-7.2,11.6,12.4
4.139e-02,56,48,26,22,-8.4,-10,12,11.6
4.158e-02,52,58,26,28,-9.2,-8,12.8,13.6
4.178e-02,54,46,24,20,-9.6,-10.8,13.2,12.8
4.197e-02,50,56,24,28,-10,-8.8,13.6,14.4
4.216e-02,50,42,24,20,-10.4,-11.6,14,13.6
4.235e-02,48,52,24,26,-10.4,-9.6,14.4,15.2
4.254e-02,46,40,20,18,-10.8,-12,14.8,14.4
4.274e-02,42,50,20,24,-11.2,-10.4,15.2,15.6
4.293e-02,42,34,20,16,-11.2,-12,15.6,14.8
4.312e-02,40,46,18,22,-11.2,-10.8,15.6,16.4
4.331e-02,38,30,18,14,-11.6,-12.4,15.6,15.2
4.350e-02,36,42,16,20,-11.6,-11.2,16,16.4
4.370e-02,34,24,16,10,-12,-12.4,16,15.2
4.389e-02,30,36,14,18,-12,-11.2,15.6,16.4
4.408e-02,28,16,12,6,-11.6,-12.4,16,14.8
4.427e-02,24,30,10,14,-11.6,-10.8,15.6,16.4
4.446e-02,18,8,8,2,-11.2,-12,15.2,14
4.466e-02,16,24,6,10,-11.2,-10.8,15.2,15.6
4.485e-02,12,2,6,-2,-10.8,-11.6,14.4,13.2
4.504e-02,8,16,2,6,-10.8,-10,14,15.2
4.523e-02,6,-4,4.47035e-08,-6,-10.4,-11.2,13.6,12
4.542e-02,2,8,4.47035e-08,2,-10.4,-9.2,13.2,14
4.562e-02,-2,-10,-2,-8,-9.6,-10.4,12.4,10.8
4.581e-02,-6,2,-4,4.47035e-08,-9.2,-8.4,11.6,12.8
4.600e-02,-8,-16,-6,-10,-8.8,-9.2,11.2,9.2
4.619e-02,-10,-4,-6,-4,-8.4,-7.2,10.4,11.6
4.638e-02,-12,-24,-8,-14,-7.6,-8.4,9.6,7.6
4.658e-02,-18,-10,-10,-6,-7.2,-6.4,8.8,10
4.677e-02,-20,-30,-12,-18,-6.8,-7.2,8,6
4.696e-02,-24,-16,-14,-10,-6,-5.2,7.2,8.4
4.715e-02,-28,-34,-16,-20,-5.6,-6,6.4,4.4
4.734e-02,-30,-22,-18,-14,-4.8,-4,5.6,6.8
4.754e-02,-32,-40,-18,-22,-4.4,-4.8,4.4,2.4
4.773e-02,-32,-28,-20,-16,-3.6,-2.8,3.6,5.2
4.792e-02,-38,-46,-20,-26,-2.8,-3.6,2.4,0.4
4.811e-02,-42,-32,-22,-18,-2.4,-1.6,1.6,3.2
4.830e-02,-42,-48,-24,-28,-1.6,-2.4,0.8,-1.6
4.850e-02,-46,-38,-26,-20,-1.2,1.78814e-08,-0.4,1.2
4.869e-02,-46,-52,-26,-30,-0.4,-0.8,-1.2,-3.2
4.888e-02,-48,-42,-26,-22,0.4,1.2,-2,-0.8
4.907e-02,-50,-56,-28,-32,1.2,0.4,-2.8,-5.2
4.926e-02,-50,-46,-28,-24,2,2.8,-3.6,-2.4
4.946e-02,-52,-58,-28,-32,2.8,2,-4.8,-6.8
4.965e-02,-54,-48,-30,-26,3.2,4.4,-5.6,-4.4
4.984e-02,-54,-60,-30,-34,4,3.2,-6.4,-8.4
5.003e-02,-58,-50,-30,-28,4.4,5.6,-7.2,-6
5.022e-02,-56,-62,-30,-34,5.2,4.4,-8,-10
5.042e-02,-58,-54,-32,-28,6,6.8,-8.8,-7.6
5.061e-02,-56,-62,-30,-34,6.4,5.6,-9.6,-11.2
5.080e-02,-58,-52,-30,-28,6.8,8,-10,-9.2
5.099e-02,-58,-60,-30,-34,7.6,6.8,-10.8,-12.4
5.118e-02,-56,-52,-30,-28,8,9.2,-11.6,-10.8
5.138e-02,-54,-58,-30,-32,8.8,8,-12,-13.6
5.157e-02,-54,-50,-30,-26,9.2,10,-12.8,-12
5.176e-02,-52,-56,-30,-30,9.6,8.8,-13.2,-14.4
5.195e-02,-52,-48,-28,-26,10,10.8,-14,-12.8
5.214e-02,-50,-54,-26,-30,10.4,9.6,-14.4,-15.2
5.234e-02,-48,-44,-26,-24,10.8,11.6,-14.4,-13.6
5.253e-02,-50,-52,-26,-28,10.8,10.4,-14.8,-16
5.272e-02,-46,-40,-26,-22,11.2,12,-14.8,-14.4
5.291e-02,-44,-48,-24,-26,11.6,10.8,-15.6,-16
5.310e-02,-42,-36,-22,-20,11.6,12.4,-15.6,-14.8
5.330e-02,-40,-44,-20,-24,12,11.2,-16,-16.4
5.349e-02,-40,-32,-22,-16,12,12.8,-16,-15.2
5.368e-02,-36,-38,-20,-22,12,11.2,-16,-16.4
5.387e-02,-32,-24,-16,-14,12,12.4,-15.6,-15.2
5.406e-02,-28,-32,-16,-18,12,10.8,-15.6,-16.4
5.426e-02,-24,-18,-14,-10,12,12.4,-15.2,-14.8
5.445e-02,-22,-24,-12,-14,12,10.4,-15.2,-16
5.464e-02,-18,-10,-10,-6,11.6,12.4,-14.8,-14.4
5.483e-02,-16,-18,-8,-10,11.6,10,-14.8,-15.2
5.502e-02,-12,-4,-6,-4,11.2,12,-14.4,-13.2
5.522e-02,-8,-10,-6,-8,10.8,9.2,-13.6,-14
5.541e-02,-4,2,-2,4.47035e-08,10.4,11.2,-13.6,-12
5.560e-02,4.47035e-08,-4,-2,-4,10,8.4,-12.4,-13.2
5.579e-02,2,8,4.47035e-08,4,9.6,10.4,-12,-10.8
5.598e-02,4,2,2,4.47035e-08,9.2,7.2,-11.2,-11.6
5.618e-02,8,14,2,6,8.8,9.6,-10.4,-9.6
5.637e-02,12,8,4,2,8,6.4,-9.6,-10
5.656e-02,14,22,6,10,7.6,8.4,-9.2,-7.6
5.675e-02,16,14,8,6,7.2,5.2,-8,-8.8
5.694e-02,22,28,10,12,6.4,7.6,-7.2,-6
5.714e-02,22,20,10,8,5.6,4,-6.8,-6.8
5.733e-02,26,32,12,16,5.2,6,-5.6,-4.4
5.752e-02,28,26,14,12,4.4,2.8,-4.8,-5.2
5.771e-02,34,38,16,18,4,4.8,-3.6,-2.4
5.790e-02,36,32,16,14,3.2,1.6,-2.8,-3.2
5.810e-02,36,44,18,22,2.8,3.6,-2,-0.8
5.829e-02,38,36,18,16,2,1.78814e-08,-1.2,-1.6
5.848e-02,40,46,20,24,1.2,2.4,1.78814e-08,1.2
5.867e-02,44,40,22,18,0.4,-1.2,0.8,0.4
5.886e-02,44,50,22,26,-0.4,0.8,1.6,3.2
5.906e-02,48,44,22,20,-0.8,-2.8,2.8,2.4
5.925e-02,50,54,24,28,-1.6,-0.4,3.6,4.8
5.944e-02,50,48,24,22,-2.4,-4,4.4,4
5.963e-02,52,56,26,28,-2.8,-2,5.2,6.8
5.982e-02,52,50,26,24,-3.6,-5.6,6,5.6
6.002e-02,56,60,26,30,-4.4,-3.2,6.8,8.4
6.021e-02,54,52,28,24,-5.2,-6.8,8,7.6
6.040e-02,56,60,28,30,-5.6,-4.4,8.8,9.6
6.059e-02,56,52,28,24,-6,-8,9.6,8.8
6.078e-02,56,60,28,30,-6.8,-6,10,11.2
6.098e-02,56,50,26,24,-7.2,-8.8,10.8,10.4
6.117e-02,56,58,26,28,-8,-6.8,11.2,12.8
6.136e-02,54,48,26,22,-8.4,-10,12,11.6
6.155e-02,54,58,26,28,-8.8,-8,12.8,13.6
6.175e-02,50,46,24,22,-9.2,-10.8,13.2,12.8
6.194e-02,50,56,24,28,-9.6,-8.8,13.6,14.4
6.213e-02,48,44,24,20,-10,-11.2,14,13.6
6.232e-02,48,52,24,26,-10.4,-9.6,14.4,15.2
6.251e-02,48,40,22,18,-10.8,-12,14.8,14.4
6.271e-02,44,50,22,24,-11.2,-10.4,15.2,15.6
6.290e-02,42,36,20,16,-11.2,-12.4,15.2,14.8
6.309e-02,40,46,18,22,-11.2,-10.8,15.2,16.4
6.328e-02,40,30,18,14,-11.6,-12.4,15.6,15.2
6.347e-02,36,42,16,20,-11.6,-11.2,16,16.4
6.367e-02,34,24,16,10,-11.6,-12.4,16,15.2
6.386e-02,30,38,14,18,-11.6,-11.2,16,16.4
6.405e-02,26,16,12,6,-11.6,-12.4,15.6,14.8
6.424e-02,22,30,10,14,-11.2,-11.2,15.6,16.4
6.443e-02,20,10,8,2,-11.2,-12,15.2,14.4
6.463e-02,16,24,8,10,-11.2,-10.4,15.2,16
6.482e-02,12,2,4,4.47035e-08,-10.8,-11.6,14.8,13.2
6.501e-02,8,16,2,6,-10.8,-10,14.4,15.2
6.520e-02,6,-4,4.47035e-08,-4,-10.4,-11.2,13.6,12.4
6.539e-02,2,10,-2,4,-10,-9.2,13.2,14
6.559e-02,4.47035e-08,-10,-2,-8,-9.6,-10.4,12.8,10.8
6.578e-02,-4,4,-4,4.47035e-08,-9.2,-8.4,12,13.2
6.597e-02,-6,-16,-6,-10,-8.8,-9.6,11.2,9.6
6.616e-02,-8,-2,-6,-4,-8.4,-7.6,10.8,11.6
6.635e-02,-12,-22,-8,-14,-7.6,-8.4,9.6,8
6.655e-02,-16,-10,-10,-6,-7.2,-6.4,8.8,10.4
6.674e-02,-18,-28,-12,-16,-6.8,-7.2,8.4,6
6.693e-02,-22,-14,-14,-10,-6,-5.2,7.2,8.8
6.712e-02,-26,-34,-14,-20,-5.6,-6.4,6.8,4.4
6.731e-02,-28,-22,-16,-12,-4.8,-4,5.6,6.8
6.751e-02,-32,-40,-18,-22,-4.4,-4.8,4.8,2.4
6.770e-02,-36,-26,-18,-16,-3.6,-2.8,3.6,5.2
6.789e-02,-36,-44,-20,-26,-3.2,-3.6,2.8,0.4
6.808e-02,-38,-32,-22,-18,-2.4,-1.6,2,3.2
6.827e-02,-40,-48,-22,-28,-2,-2.4,0.8,-1.2
6.847e-02,-44,-38,-24,-20,-1.2,1.78814e-08,1.78814e-08,1.6
6.866e-02,-46,-52,-26,-30,-0.4,-0.8,-0.8,-3.2
6.885e-02,-46,-42,-26,-22,1.78814e-08,1.2,-2,-0.4
6.904e-02,-48,-56,-26,-30,1.2,0.4,-2.8,-4.8
6.923e-02,-52,-44,-28,-24,1.6,2.8,-3.6,-2.4
6.943e-02,-54,-58,-30,-32,2.4,2,-4.4,-6.4
6.962e-02,-54,-48,-30,-26,3.2,4,-5.2,-4
6.981e-02,-54,-60,-30,-34,3.6,3.2,-6.4,-8
7.000e-02,-56,-52,-30,-28,4.4,5.6,-6.8,-5.6
7.019e-02,-58,-62,-30,-34,5.2,4.4,-8,-9.6
7.039e-02,-60,-52,-30,-28,5.6,6.8,-8.8,-7.2
7.058e-02,-58,-62,-32,-34,6.4,5.6,-9.6,-11.2
7.077e-02,-58,-54,-30,-28,6.8,8,-10.4,-8.8
7.096e-02,-58,-60,-30,-34,7.6,6.8,-10.8,-12.4
7.115e-02,-56,-52,-30,-28,8,8.8,-11.2,-10.4
7.135e-02,-54,-58,-30,-32,8.8,8,-12,-13.6
7.154e-02,-56,-50,-30,-26,9.2,10,-12.8,-11.6
7.173e-02,-54,-56,-30,-32,9.2,8.8,-13.2,-14.4
7.192e-02,-50,-48,-30,-26,10,10.8,-13.6,-12.8
7.211e-02,-52,-54,-28,-30,10.4,9.6,-14,-15.2
7.231e-02,-50,-44,-26,-24,10.8,11.6,-14.4,-13.6
7.250e-02,-48,-52,-26,-28,11.2,10,-14.8,-15.6
7.269e-02,-46,-40,-26,-22,11.2,12,-15.2,-14.4
7.288e-02,-44,-48,-24,-26,11.6,10.8,-15.2,-16.4
7.307e-02,-44,-36,-24,-20,11.6,12.4,-15.2,-14.8
7.327e-02,-42,-44,-22,-24,12,11.2,-16,-16.4
7.346e-02,-38,-32,-20,-18,12.4,12.4,-15.6,-15.2
7.365e-02,-36,-40,-20,-22,12,11.2,-16,-16.4
7.384e-02,-32,-26,-18,-14,12,12.4,-16,-15.2
7.403e-02,-30,-34,-16,-18,12,10.8,-15.6,-16.4
7.423e-02,-26,-18,-16,-10,12,12.4,-15.6,-14.8
7.442e-02,-20,-24,-12,-14,12,10.8,-15.6,-16
7.461e-02,-18,-12,-10,-6,11.6,12.4,-14.8,-14.4
7.480e-02,-14,-18,-10,-10,11.6,10,-14.8,-15.2
7.499e-02,-10,-4,-6,-4,11.2,12,-14.4,-13.2
7.519e-02,-6,-12,-6,-8,10.8,9.2,-14,-14.4
7.538e-02,-6,2,-4,4.47035e-08,10.4,11.2,-13.2,-12.4
7.557e-02,4.47035e-08,-4,-2,-4,10,8.4,-12.8,-13.2
7.576e-02,2,8,4.47035e-08,4,9.6,10.4,-12,-11.2
7.595e-02,4,2,2,4.47035e-08,9.6,7.6,-11.2,-11.6
7.615e-02,8,14,2,6,8.8,9.6,-10.8,-9.6
7.634e-02,10,8,4,2,8,6.4,-10,-10.4
7.653e-02,14,20,6,10,7.6,8.8,-9.2,-8
7.672e-02,16,14,8,6,7.2,5.2,-8.4,-8.8
7.691e-02,20,28,10,12,6.4,7.6,-7.6,-6.4
7.711e-02,24,20,10,8,6,4.4,-6.8,-7.2
7.730e-02,24,34,12,16,5.6,6.4,-5.6,-4.4
7.749e-02,28,26,14,12,4.8,2.8,-4.8,-5.2
7.768e-02,30,38,16,18,4,5.2,-4,-2.8
7.787e-02,34,32,18,14,3.6,1.6,-3.2,-3.6
7.807e-02,36,42,18,22,2.8,4,-2,-0.8
7.826e-02,38,36,20,16,2,1.78814e-08,-1.2,-1.6
7.845e-02,40,46,20,24,1.2,2.4,-0.4,0.8
7.864e-02,42,40,20,18,0.8,-1.2,0.8,0.4
7.883e-02,46,50,24,24,1.78814e-08,1.2,1.6,2.8
7.903e-02,48,44,24,20,-0.8,-2.4,2.4,2
7.922e-02,50,54,24,26,-1.2,-0.4,3.6,4.8
7.941e-02,50,46,24,22,-2,-4,4.4,4
7.960e-02,52,56,24,28,-2.8,-1.6,5.2,6.4
7.979e-02,54,50,26,24,-3.2,-5.2,5.6,5.6
7.999e-02,54,58,26,30,-4.4,-3.2,6.8,8
8.018e-02,56,52,28,24,-4.8,-6.4,8,7.2
8.037e-02,56,60,28,30,-5.6,-4.4,8.4,9.6
8.056e-02,56,52,28,24,-6,-7.6,9.2,8.8
8.075e-02,56,60,28,30,-6.8,-5.6,10,11.2
8.095e-02,56,50,28,24,-7.2,-8.8,10.8,10.4
8.114e-02,54,58,26,30,-7.6,-6.8,11.2,12.4
8.133e-02,54,48,26,22,-8,-10,12,11.6
8.152e-02,52,58,26,28,-8.4,-7.6,12.4,13.6
8.171e-02,52,46,24,22,-9.2,-10.4,13.2,12.8
8.191e-02,52,56,24,28,-9.6,-8.8,13.6,14.4
8.210e-02,50,44,24,20,-10,-11.2,14,13.6
8.229e-02,48,52,22,26,-10.4,-9.6,14.4,15.2
8.248e-02,46,40,22,18,-10.8,-11.6,14.8,14.4
8.267e-02,44,50,22,24,-10.8,-10,14.8,15.6
8.287e-02,42,36,22,16,-11.2,-12,15.6,14.8
8.306e-02,40,46,18,22,-11.2,-10.8,15.6,16.4
8.325e-02,38,30,18,14,-11.6,-12.4,15.6,15.2
8.344e-02,38,42,18,20,-11.6,-11.2,16,16.4
8.363e-02,34,24,14,10,-11.6,-12.4,16,15.2
8.383e-02,30,38,14,18,-11.6,-11.2,16,16.4
8.402e-02,28,16,12,6,-11.2,-12.4,15.6,14.8
8.421e-02,24,32,10,14,-11.2,-10.8,15.6,16.4
8.440e-02,20,10,8,2,-11.2,-12,15.6,14.4
8.459e-02,16,24,6,10,-11.6,-10.8,15.2,16
8.479e-02,14,4,4,4.47035e-08,-11.2,-11.6,14.8,13.2
8.498e-02,10,16,4,6,-10.8,-10,14.4,15.2
8.517e-02,6,-4,2,-4,-10.4,-11.2,14,12.4
8.536e-02,4,10,4.47035e-08,4,-10,-9.2,13.2,14.4
8.555e-02,4.47035e-08,-10,-2,-8,-9.6,-10.4,12.8,11.2
8.575e-02,-2,4,-4,4.47035e-08,-9.2,-8.4,12,13.2
8.594e-02,-6,-16,-6,-10,-9.2,-9.6,11.6,9.6
8.613e-02,-8,-2,-6,-4,-8.4,-7.6,10.8,12
8.632e-02,-12,-22,-8,-14,-8,-8.4,10.4,8
8.651e-02,-16,-8,-10,-6,-7.6,-6.4,9.2,10.4
8.671e-02,-18,-28,-12,-16,-6.8,-7.6,8.4,6.4
8.690e-02,-22,-14,-12,-10,-6.4,-5.6,7.6,9.2
8.709e-02,-26,-34,-14,-20,-5.6,-6.4,6.8,4.4
8.728e-02,-28,-22,-16,-12,-5.2,-4,6,7.2
8.747e-02,-32,-40,-18,-22,-4.8,-5.2,5.2,2.8
8.767e-02,-34,-26,-18,-16,-4,-2.8,4,5.6
8.786e-02,-36,-44,-20,-24,-3.2,-3.6,3.2,0.8
8.805e-02,-38,-32,-22,-18,-2.8,-1.6,2,3.6
8.824e-02,-40,-48,-22,-26,-2,-2.4,1.2,-1.2
8.843e-02,-44,-38,-24,-20,-1.2,-0.4,1.78814e-08,1.6
8.863e-02,-44,-52,-24,-28,-0.4,-1.2,-0.8,-2.8
8.882e-02,-46,-40,-26,-22,1.78814e-08,1.2,-1.6,-0.4
8.901e-02,-48,-54,-26,-32,0.8,0.4,-2.4,-4.8
8.920e-02,-52,-44,-28,-24,1.6,2.4,-3.2,-2
8.939e-02,-52,-58,-30,-32,2.4,1.6,-4.4,-6.4
8.959e-02,-54,-48,-30,-26,2.8,4,-5.2,-4
8.978e-02,-56,-60,-28,-34,3.6,3.2,-6,-8
8.997e-02,-54,-50,-30,-28,4.4,5.2,-6.8,-5.6
9.016e-02,-58,-60,-32,-34,4.8,4.4,-8,-9.6
9.035e-02,-58,-54,-32,-28,5.6,6.4,-8.4,-7.2
9.055e-02,-58,-62,-32,-34,6.4,5.6,-9.2,-11.2
9.074e-02,-58,-54,-30,-28,6.8,8,-10,-8.8
9.093e-02,-58,-60,-30,-34,7.6,6.8,-10.4,-12.4
9.112e-02,-56,-52,-30,-28,8,8.8,-11.2,-10.4
9.131e-02,-56,-60,-30,-32,8.4,7.6,-12,-13.2
9.151e-02,-56,-50,-30,-28,9.2,10,-12.4,-11.6
9.170e-02,-54,-56,-28,-32,9.2,8.8,-12.8,-14.4
9.189e-02,-52,-48,-28,-26,10,10.8,-13.6,-12.4
9.208e-02,-52,-54,-28,-30,10.4,9.6,-14,-15.2
9.227e-02,-50,-44,-26,-24,10.8,11.2,-14.4,-13.2
9.247e-02,-48,-52,-26,-28,10.8,10,-14.8,-15.6
9.266e-02,-48,-42,-26,-22,11.2,12,-14.8,-14.4
9.285e-02,-48,-48,-24,-26,11.6,10.8,-15.2,-16
9.304e-02,-42,-36,-22,-20,11.6,12.4,-15.2,-14.8
9.324e-02,-42,-44,-22,-24,12,10.8,-15.6,-16.4
9.343e-02,-38,-32,-20,-18,12,12.4,-15.6,-15.2
9.362e-02,-36,-40,-20,-22,12,11.2,-16,-16.4
9.381e-02,-34,-26,-18,-14,12,12.4,-16,-15.2
9.400e-02,-28,-34,-16,-18,12,11.2,-15.6,-16.4
9.420e-02,-26,-20,-14,-10,12,12.4,-15.6,-15.2
9.439e-02,-24,-26,-12,-16,12,10.4,-15.2,-16
9.458e-02,-20,-12,-12,-8,11.6,12.4,-15.2,-14.4
9.477e-02,-16,-18,-8,-12,11.6,10,-14.8,-15.2
9.496e-02,-12,-6,-6,-4,11.2,12,-14.4,-13.6
9.516e-02,-8,-12,-6,-8,10.8,9.2,-14,-14.4
9.535e-02,-6,2,-4,4.47035e-08,10.4,11.2,-13.6,-12.4
9.554e-02,-4,-6,-2,-4,10.4,8.4,-12.8,-13.2
9.573e-02,4.47035e-08,8,4.47035e-08,4,9.6,10.4,-12.4,-11.2
