Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,20,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
3.048e-01,-2,-6,3,1,20,17.6,1.4,0.6
3.050e-01,-2,2,3,7,19.2,20.8,1.4,1.8
3.052e-01,-2,-6,3,1,18.4,16,1,0.6
3.054e-01,-4,2,3,7,17.6,20,1.4,1.8
3.056e-01,-2,-6,3,1,16.8,14.4,1,0.2
3.058e-01,-2,2,3,5,16,17.6,1,1.4
3.060e-01,-2,-6,3,1,15.2,12.8,1,0.2
3.062e-01,-1.3411e-07,2,3,5,14.4,16.8,1,1.4
3.064e-01,-2,-6,3,1,13.6,10.4,0.6,0.2
3.066e-01,-2,2,3,5,12.8,14.4,0.6,1
3.068e-01,-2,-6,3,1,12,8.8,0.6,-0.2
3.069e-01,-2,2,3,5,10.4,12.8,0.6,1
3.071e-01,-4,-6,3,1,9.6,6.4,0.2,-0.6
3.073e-01,-2,2,3,7,8.8,10.4,0.2,0.6
3.075e-01,-2,-6,3,1,7.2,4,0.2,-0.6
3.077e-01,-2,2,3,7,5.6,8,-0.2,0.6
3.079e-01,-1.3411e-07,-6,3,1,4.8,0.8,0.2,-1
3.081e-01,-4,2,3,5,4,5.6,-0.2,0.2
3.083e-01,-2,-6,3,1,2.4,-1.6,-0.6,-1
3.085e-01,-2,2,3,5,0.8,3.2,-0.2,0.2
3.087e-01,-2,-6,3,-1,-0.8,-4,-0.6,-1
3.089e-01,-2,2,3,5,-1.6,0.8,-0.6,-0.2
3.091e-01,-4,-6,3,-1,-2.4,-6.4,-0.6,-1.4
3.092e-01,-2,2,1,5,-4,-1.6,-0.6,-0.2
3.094e-01,-1.3411e-07,-6,1,-1,-4.8,-8.8,-0.6,-1.4
3.096e-01,-4,2,1,3,-6.4,-4,-0.6,-0.2
3.098e-01,-2,-6,1,-1,-7.2,-10.4,-1,-1.8
3.100e-01,-4,2,1,3,-8,-6.4,-1,-0.6
3.102e-01,-2,-6,1,-3,-8.8,-12,-1,-1.8
3.104e-01,-2,2,1,3,-10.4,-8.8,-1.4,-0.6
3.106e-01,-2,-6,-1,-3,-11.2,-14.4,-1.4,-1.8
3.108e-01,-2,2,-1,3,-12,-10.4,-1.4,-1
3.110e-01,-2,-6,-1,-3,-13.6,-16,-1.8,-2.2
3.112e-01,-2,2,-1,1,-13.6,-12,-1.4,-1
3.114e-01,-2,-6,-3,-5,-15.2,-17.6,-1.4,-2.2
3.116e-01,-2,2,-3,1,-16,-14.4,-1.4,-1
3.117e-01,-2,-6,-1,-5,-16.8,-18.4,-1.4,-2.2
3.119e-01,-4,2,-3,1,-16.8,-15.2,-1.4,-1
3.121e-01,-2,-6,-3,-5,-17.6,-20,-1.4,-2.2
3.123e-01,-2,2,-3,1,-18.4,-16.8,-1.4,-1
3.125e-01,-2,-6,-3,-7,-18.4,-20.8,-1.4,-2.2
3.127e-01,-2,2,-3,-1,-19.2,-17.6,-1.8,-1
3.129e-01,-2,-6,-3,-7,-20,-20.8,-1.4,-2.2
3.131e-01,-2,2,-3,-1,-19.2,-18.4,-1.8,-1
3.133e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.135e-01,-2,2,-5,-3,-20,-19.2,-1.8,-1
3.137e-01,-2,-6,-5,-7,-20,-21.6,-1.8,-2.2
3.139e-01,-4,2,-5,-1,-20,-19.2,-1.4,-1
3.140e-01,-2,-6,-5,-7,-20,-20.8,-1.4,-2.2
3.142e-01,-2,2,-5,-3,-20,-18.4,-1.4,-1
3.144e-01,-2,-6,-5,-9,-19.2,-20.8,-1.4,-1.8
3.146e-01,-4,2,-5,-3,-19.2,-17.6,-1,-0.6
3.148e-01,-2,-6,-7,-9,-18.4,-19.2,-1,-1.8
3.150e-01,-2,2,-7,-3,-17.6,-16,-1,-0.6
3.152e-01,-2,-6,-7,-9,-17.6,-18.4,-1,-1.4
3.154e-01,-2,2,-7,-3,-16,-15.2,-1,-0.2
3.156e-01,-2,-6,-7,-9,-16,-16.8,-0.6,-1.4
3.158e-01,-2,2,-5,-3,-14.4,-12.8,-0.6,-0.2
3.160e-01,-2,-6,-7,-9,-13.6,-15.2,-0.6,-1
3.162e-01,-2,2,-7,-3,-12.8,-11.2,-0.6,-0.2
3.164e-01,-4,-6,-5,-9,-12,-13.6,-0.6,-1
3.165e-01,-2,2,-7,-3,-10.4,-8.8,-0.2,0.2
3.167e-01,-2,-6,-7,-9,-9.6,-11.2,-0.2,-1
3.169e-01,-4,2,-7,-3,-8.8,-7.2,-0.2,0.2
3.171e-01,-2,-6,-5,-9,-7.2,-8.8,-0.2,-0.6
3.173e-01,-2,2,-7,-3,-6.4,-4.8,0.2,0.6
3.175e-01,-4,-6,-7,-9,-5.6,-6.4,-0.2,-0.6
3.177e-01,-2,2,-7,-3,-4.8,-2.4,0.2,0.6
3.179e-01,-2,-6,-7,-9,-3.2,-4,0.6,-0.2
3.181e-01,-2,2,-7,-3,-1.6,-7.15256e-08,0.2,1
3.183e-01,-2,-6,-5,-7,-0.8,-1.6,0.6,0.2
3.185e-01,-2,2,-7,-3,0.8,2.4,0.2,1.4
3.187e-01,-2,-6,-5,-7,1.6,0.8,0.6,0.2
3.188e-01,-2,2,-5,-3,3.2,4.8,0.6,1.4
3.190e-01,-2,-6,-5,-7,4,3.2,0.6,0.2
3.192e-01,-1.3411e-07,2,-3,-3,5.6,7.2,1,1.4
3.194e-01,-4,-6,-5,-7,6.4,5.6,1,0.6
3.196e-01,-2,2,-5,-1,7.2,9.6,1,1.8
3.198e-01,-1.3411e-07,-6,-3,-7,8,8,1.4,0.6
3.200e-01,-2,2,-5,-1,9.6,12,1.4,1.8
3.202e-01,-2,-6,-3,-7,11.2,9.6,1.4,1
3.204e-01,-4,2,-5,-1,12,13.6,1.4,1.8
3.206e-01,-2,-6,-3,-5,12.8,12,1.8,1
3.208e-01,-2,2,-1,1,14.4,16,1.8,2.2
3.210e-01,-2,-6,-3,-5,14.4,13.6,1.8,1
3.212e-01,-2,2,-3,1,16,16.8,1.8,2.2
3.213e-01,-2,-6,-1,-3,16.8,15.2,1.8,1.4
3.215e-01,-2,2,-1,1,17.6,18.4,1.8,2.2
3.217e-01,-2,-6,-1,-3,17.6,16.8,1.8,1.4
3.219e-01,-2,2,-1,1,18.4,20,2.2,2.2
3.221e-01,-2,-6,-1,-3,18.4,17.6,1.8,1.4
3.223e-01,-2,2,-1,1,19.2,20.8,1.8,2.2
3.225e-01,-1.3411e-07,-6,-1,-3,20,19.2,1.8,1.4
3.227e-01,-2,2,-1,3,20,21.6,1.8,2.2
3.229e-01,-2,-6,1,-1,20.8,19.2,1.8,1.4
3.231e-01,-2,2,1,3,21.6,22.4,1.8,2.2
3.233e-01,-2,-6,1,-1,21.6,20,1.8,1.4
3.235e-01,-2,2,1,5,21.6,22.4,1.8,2.2
3.236e-01,-2,-6,1,-1,21.6,20,1.8,1
3.238e-01,-2,2,1,5,21.6,22.4,1.8,2.2
3.240e-01,-2,-6,1,-1,21.6,20,1.8,1
3.242e-01,-2,2,3,5,21.6,22.4,1.8,2.2
3.244e-01,-4,-6,1,1,21.6,19.2,1.4,1
3.246e-01,-2,2,3,5,20.8,21.6,1.4,2.2
3.248e-01,-2,-6,3,1,20,17.6,1.4,0.6
3.250e-01,-1.3411e-07,2,3,7,19.2,20.8,1.4,1.8
3.252e-01,-1.3411e-07,-6,3,1,18.4,16.8,1,0.6
3.254e-01,-2,2,3,7,17.6,20,1,1.8
3.256e-01,-2,-6,3,1,17.6,14.4,1,0.2
3.258e-01,-4,2,3,5,16,18.4,1,1.4
3.260e-01,-4,-6,3,1,16,12.8,1,0.2
3.261e-01,-2,2,3,5,15.2,16.8,1,1.4
3.263e-01,-2,-6,3,1,14.4,10.4,1,0.2
3.265e-01,-4,2,3,5,12.8,14.4,0.6,1.4
3.267e-01,-2,-6,3,1,11.2,8.8,0.6,-0.2
3.269e-01,-2,2,3,5,11.2,12.8,0.6,1
3.271e-01,-2,-6,3,1,9.6,6.4,0.6,-0.2
3.273e-01,-2,2,3,7,8,10.4,-0.2,1
3.275e-01,-2,-6,5,1,7.2,4,-0.2,-0.6
3.277e-01,-2,2,3,7,6.4,8,0.2,0.6
3.279e-01,-1.3411e-07,-6,3,1,4.8,1.6,-0.2,-0.6
3.281e-01,-4,2,3,5,3.2,5.6,-0.2,0.2
3.283e-01,-2,-6,3,1,3.2,-0.8,-0.2,-1
3.285e-01,-2,2,3,5,1.6,3.2,-0.2,0.2
3.286e-01,-2,-6,1,-1,-7.15256e-08,-3.2,-0.2,-1.4
3.288e-01,-2,2,3,5,-1.6,0.8,-0.6,-0.2
3.290e-01,-2,-6,1,-1,-2.4,-6.4,-0.6,-1.4
3.292e-01,-2,2,1,5,-4,-1.6,-0.6,-0.2
3.294e-01,-2,-6,1,-1,-4.8,-8,-0.6,-1.4
3.296e-01,-2,2,1,3,-5.6,-4,-0.6,-0.6
3.298e-01,-1.3411e-07,-6,1,-1,-7.2,-10.4,-1,-1.8
3.300e-01,-1.3411e-07,2,1,3,-8,-6.4,-1,-0.6
3.302e-01,-2,-6,3,-1,-9.6,-12,-1,-1.8
3.304e-01,-1.3411e-07,2,1,3,-10.4,-8,-1,-0.6
3.306e-01,-4,-6,1,-3,-11.2,-14.4,-1.4,-1.8
3.308e-01,-2,2,-1,3,-12.8,-10.4,-1.4,-1
3.309e-01,-2,-6,-1,-5,-13.6,-16,-1.4,-2.2
3.311e-01,-1.3411e-07,2,-1,1,-14.4,-12,-1.4,-1
3.313e-01,-2,-6,-1,-5,-14.4,-17.6,-1.4,-2.2
3.315e-01,-2,2,-1,1,-15.2,-13.6,-1.4,-1
3.317e-01,-2,-6,-3,-5,-16,-18.4,-2.2,-2.2
3.319e-01,-2,2,-3,1,-16.8,-15.2,-1.4,-1
3.321e-01,-2,-6,-3,-5,-17.6,-20,-1.8,-2.2
3.323e-01,-2,2,-3,1,-18.4,-16.8,-1.4,-1
3.325e-01,-2,-6,-3,-7,-18.4,-20.8,-1.4,-2.2
3.327e-01,-2,2,-3,-1,-19.2,-17.6,-1.8,-1
3.329e-01,-2,-6,-3,-7,-19.2,-20.8,-1.4,-2.2
3.331e-01,-2,2,-5,-1,-19.2,-18.4,-1.4,-1
3.333e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.334e-01,-2,2,-5,-3,-20,-19.2,-1.8,-1
3.336e-01,-2,-6,-5,-7,-20,-21.6,-1.8,-2.2
3.338e-01,-2,2,-5,-1,-20,-19.2,-1.4,-1
3.340e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-1.8
3.342e-01,-2,2,-7,-3,-20,-18.4,-1.4,-1
3.344e-01,-4,-6,-5,-9,-19.2,-20.8,-1.4,-1.8
3.346e-01,-2,2,-5,-3,-19.2,-17.6,-1,-0.6
3.348e-01,-2,-6,-7,-9,-18.4,-20,-1,-1.8
3.350e-01,-2,2,-7,-5,-17.6,-16,-1,-0.6
3.352e-01,-2,-6,-7,-9,-17.6,-18.4,-1,-1.4
3.354e-01,-1.3411e-07,2,-7,-3,-16,-15.2,-1,-0.2
3.356e-01,-2,-6,-7,-9,-16.8,-17.6,-0.6,-1.4
3.357e-01,-2,2,-7,-3,-14.4,-13.6,-0.6,-0.2
3.359e-01,-2,-6,-5,-9,-13.6,-15.2,-0.6,-1
3.361e-01,-2,2,-7,-3,-13.6,-11.2,-0.6,-0.2
3.363e-01,-2,-6,-5,-9,-12,-13.6,-0.2,-1
3.365e-01,-2,2,-7,-3,-11.2,-9.6,-0.2,0.2
3.367e-01,-2,-6,-7,-9,-10.4,-11.2,-0.6,-1
3.369e-01,-4,2,-5,-3,-8.8,-7.2,-0.2,0.2
3.371e-01,-2,-6,-7,-9,-8,-9.6,-0.2,-0.6
3.373e-01,-2,2,-7,-3,-6.4,-4.8,-0.2,0.6
3.375e-01,-2,-6,-7,-9,-6.4,-7.2,0.2,-0.6
3.377e-01,-4,2,-7,-3,-4.8,-2.4,0.2,0.6
3.379e-01,-2,-6,-5,-9,-3.2,-4.8,0.2,-0.2
3.381e-01,-2,2,-7,-3,-2.4,-7.15256e-08,0.2,1
3.382e-01,-4,-6,-5,-9,-0.8,-2.4,0.6,0.2
3.384e-01,-1.3411e-07,2,-5,-3,0.8,2.4,0.6,1
3.386e-01,-2,-6,-7,-7,0.8,-7.15256e-08,0.6,0.2
3.388e-01,-2,2,-5,-3,2.4,4.8,1,1.4
3.390e-01,-1.3411e-07,-6,-5,-7,4,3.2,0.6,0.2
3.392e-01,-1.3411e-07,2,-5,-3,5.6,7.2,1,1.4
3.394e-01,-2,-6,-5,-7,5.6,5.6,1,0.6
3.396e-01,-2,2,-5,-3,7.2,8.8,1.4,1.8
3.398e-01,-2,-6,-5,-7,8.8,7.2,1.4,0.6
3.400e-01,-2,2,-5,-1,9.6,11.2,1,1.8
3.402e-01,-2,-6,-3,-7,10.4,9.6,1.4,1
3.404e-01,-2,2,-5,-1,11.2,13.6,1.8,1.8
3.405e-01,-2,-6,-3,-5,12.8,11.2,1.4,1
3.407e-01,-2,2,-3,-1,13.6,15.2,1.8,2.2
3.409e-01,-1.3411e-07,-6,-3,-5,14.4,13.6,1.8,1.4
3.411e-01,-2,2,-3,1,16,16.8,1.8,2.2
3.413e-01,-1.3411e-07,-6,-3,-3,16,15.2,1.4,1.4
3.415e-01,-2,2,-3,1,17.6,18.4,1.8,2.2
3.417e-01,-2,-6,-1,-3,17.6,16.8,1.8,1.4
3.419e-01,-2,2,-1,1,18.4,20,1.8,2.2
3.421e-01,-2,-6,-1,-3,19.2,17.6,1.8,1.4
3.423e-01,-2,2,-1,3,19.2,20.8,2.2,2.2
3.425e-01,-2,-6,1,-3,20,18.4,1.8,1.4
3.427e-01,-2,2,1,3,20.8,21.6,1.8,2.2
3.429e-01,-1.3411e-07,-6,1,-1,20.8,19.2,1.8,1.4
3.430e-01,-1.3411e-07,2,1,3,21.6,22.4,1.8,2.2
3.432e-01,-2,-6,1,-1,20.8,20,1.8,1.4
3.434e-01,-2,4,3,5,20.8,22.4,1.8,2.2
3.436e-01,-2,-6,1,-1,21.6,20,1.8,1
3.438e-01,-2,2,1,5,21.6,22.4,1.8,2.2
3.440e-01,-2,-6,3,-1,21.6,20,1.8,1
3.442e-01,-2,2,1,5,20.8,22.4,1.8,2.2
3.444e-01,-2,-6,3,1,20.8,19.2,1.4,1
3.446e-01,-4,2,3,7,20,21.6,1.4,2.2
3.448e-01,-2,-6,3,1,20,17.6,1.4,0.6
3.450e-01,-4,2,3,7,19.2,20.8,1.4,1.8
3.452e-01,-2,-6,3,1,19.2,16.8,1.4,0.6
3.453e-01,-2,2,3,7,18.4,20,1,1.8
3.455e-01,-2,-6,3,1,17.6,15.2,1.4,0.6
3.457e-01,-2,2,3,5,16.8,18.4,1,1.4
3.459e-01,-2,-6,3,1,16,12.8,1,0.2
3.461e-01,-2,2,3,5,15.2,16.8,0.6,1.4
3.463e-01,-2,-6,3,1,14.4,11.2,0.6,0.2
3.465e-01,-2,2,3,5,12.8,15.2,0.6,1.4
3.467e-01,-2,-6,3,1,12.8,8.8,0.6,-0.2
3.469e-01,-2,2,3,5,11.2,12.8,0.6,1
3.471e-01,-2,-6,3,1,9.6,6.4,0.2,-0.2
3.473e-01,-2,2,3,7,8.8,11.2,0.2,1
3.475e-01,-2,-6,3,1,8,4,0.2,-0.6
3.477e-01,-2,2,3,7,6.4,8.8,0.2,0.6
3.478e-01,-2,-6,3,1,4.8,1.6,0.2,-0.6
3.480e-01,-2,2,3,5,4,6.4,-0.2,0.6
3.482e-01,-2,-6,3,1,2.4,-0.8,-0.2,-1
3.484e-01,-2,2,3,5,1.6,4,-0.2,0.2
3.486e-01,-2,-6,3,-1,-7.15256e-08,-3.2,-0.2,-1
3.488e-01,-2,2,1,5,-0.8,0.8,-0.6,0.2
3.490e-01,-2,-6,3,-1,-2.4,-5.6,-0.6,-1.4
3.492e-01,-2,2,3,5,-3.2,-1.6,-0.6,-0.2
3.494e-01,-2,-6,1,-1,-4.8,-8,-1,-1.4
3.496e-01,-2,2,1,3,-5.6,-3.2,-0.6,-0.2
3.498e-01,-2,-6,1,-1,-6.4,-10.4,-1,-1.8
3.500e-01,-4,2,1,3,-8,-5.6,-1,-0.6
3.501e-01,-2,-6,1,-3,-8.8,-12,-1,-1.8
3.503e-01,-2,2,1,3,-9.6,-8,-1,-0.6
3.505e-01,-2,-6,1,-3,-10.4,-13.6,-1.4,-1.8
3.507e-01,-2,2,-1,3,-12,-9.6,-1.4,-1
3.509e-01,-2,-6,-1,-3,-12.8,-16,-1.4,-2.2
3.511e-01,-2,2,-1,3,-13.6,-12,-1.8,-1
3.513e-01,-4,-6,-1,-5,-14.4,-17.6,-1.8,-2.2
3.515e-01,-2,2,-1,1,-15.2,-13.6,-1.4,-1
3.517e-01,-2,-6,-3,-5,-16,-18.4,-1.4,-2.2
3.519e-01,-2,2,-1,1,-16.8,-15.2,-1.4,-1
3.521e-01,-2,-6,-3,-5,-17.6,-20,-1.8,-2.2
3.523e-01,-2,2,-3,-1,-17.6,-16,-1.4,-1
3.525e-01,-2,-6,-1,-5,-18.4,-20,-1.4,-2.2
3.526e-01,-2,2,-3,-1,-18.4,-17.6,-1.4,-1
3.528e-01,-2,-6,-3,-7,-19.2,-20.8,-1.8,-2.2
3.530e-01,-2,2,-3,-1,-19.2,-18.4,-1.4,-1
3.532e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.534e-01,-2,2,-5,-3,-20,-19.2,-1.4,-1
3.536e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.538e-01,-4,2,-5,-1,-20,-19.2,-1.4,-1
3.540e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-1.8
3.542e-01,-1.3411e-07,2,-5,-3,-20,-18.4,-1.4,-1
3.544e-01,-2,-6,-5,-9,-20,-20.8,-1.4,-1.8
3.546e-01,-2,2,-7,-3,-19.2,-17.6,-1,-0.6
3.548e-01,-2,-6,-7,-9,-18.4,-20,-1.4,-1.8
3.549e-01,-2,2,-7,-3,-18.4,-16.8,-1,-0.6
3.551e-01,-4,-6,-7,-9,-17.6,-18.4,-1,-1.4
3.553e-01,-1.3411e-07,2,-7,-3,-16.8,-15.2,-1,-0.6
3.555e-01,-2,-6,-7,-9,-16,-17.6,-1,-1.4
3.557e-01,-2,2,-7,-3,-15.2,-13.6,-1,-0.2
3.559e-01,-2,-6,-5,-9,-14.4,-16,-0.6,-1
3.561e-01,-1.3411e-07,2,-5,-3,-12.8,-11.2,-0.6,-0.2
3.563e-01,-2,-6,-7,-9,-12.8,-13.6,-0.6,-1
3.565e-01,-2,2,-7,-3,-11.2,-9.6,-0.2,0.2
3.567e-01,-2,-6,-5,-9,-10.4,-12,-0.2,-1
3.569e-01,-2,2,-7,-3,-9.6,-7.2,-0.2,0.2
3.571e-01,-2,-6,-7,-9,-8,-9.6,-0.2,-0.6
3.573e-01,-2,2,-7,-3,-7.2,-5.6,-0.2,0.6
3.574e-01,-1.3411e-07,-6,-7,-9,-5.6,-7.2,0.2,-0.6
3.576e-01,-2,2,-5,-3,-4.8,-3.2,0.2,0.6
3.578e-01,-2,-6,-7,-9,-4,-4.8,0.2,-0.2
3.580e-01,-2,2,-7,-3,-2.4,-0.8,0.2,1
3.582e-01,-2,-6,-7,-7,-1.6,-2.4,0.6,-0.2
3.584e-01,-4,2,-5,-3,-7.15256e-08,1.6,0.6,1
3.586e-01,-4,-6,-5,-7,1.6,-7.15256e-08,1,0.2
3.588e-01,-2,2,-7,-3,2.4,4,0.6,1.4
3.590e-01,-2,-6,-5,-7,4,2.4,1,0.2
3.592e-01,-1.3411e-07,2,-5,-3,4.8,7.2,1,1.4
3.594e-01,-4,-6,-5,-7,6.4,4.8,1,0.6
3.596e-01,-2,2,-5,-1,7.2,8.8,1.4,1.8
3.597e-01,-2,-6,-3,-7,8,7.2,1.4,0.6
3.599e-01,-2,2,-3,-1,8.8,11.2,1.4,1.8
3.601e-01,-1.3411e-07,-6,-3,-7,10.4,9.6,1.4,1
3.603e-01,-2,2,-3,-1,11.2,12.8,1.4,1.8
3.605e-01,-2,-6,-3,-5,12.8,11.2,1.8,1
3.607e-01,-1.3411e-07,2,-3,-1,13.6,15.2,1.4,2.2
3.609e-01,-2,-6,-3,-5,14.4,13.6,1.8,1
3.611e-01,-2,2,-1,1,15.2,16.8,1.8,2.2
3.613e-01,-2,-6,-1,-3,16,15.2,1.8,1.4
3.615e-01,-2,2,-1,1,16.8,18.4,1.8,2.2
3.617e-01,-2,-6,-1,-3,17.6,16.8,2.2,1.4
3.619e-01,-2,2,-1,1,18.4,20,1.8,2.2
3.621e-01,-1.3411e-07,-6,-1,-3,19.2,17.6,1.8,1.4
3.622e-01,-1.3411e-07,2,-1,3,19.2,20.8,1.8,2.2
3.624e-01,-4,-6,1,-3,20,18.4,2.2,1.4
3.626e-01,-1.3411e-07,2,1,3,20.8,21.6,1.8,2.2
3.628e-01,-2,-6,-1,-1,20.8,19.2,2.2,1.4
3.630e-01,-2,2,1,5,20.8,22.4,2.2,2.2
3.632e-01,-2,-6,1,-1,21.6,20,1.8,1.4
3.634e-01,-1.3411e-07,2,1,5,21.6,22.4,1.8,2.2
3.636e-01,-4,-6,1,-1,21.6,20,1.4,1
3.638e-01,-2,2,1,5,21.6,22.4,1.8,2.2
3.640e-01,-2,-6,1,-1,21.6,20,1.8,1
3.642e-01,-2,2,3,5,21.6,22.4,1.4,2.2
3.644e-01,-2,-6,3,1,21.6,19.2,1.4,1
3.645e-01,-4,2,3,5,20.8,22.4,1.4,2.2
3.647e-01,-2,-6,3,1,20,18.4,1.8,0.6
3.649e-01,-2,2,3,7,19.2,20.8,1.4,1.8
3.651e-01,-2,-6,3,1,18.4,16.8,1.4,0.6
3.653e-01,-2,2,3,7,18.4,20,1,1.8
3.655e-01,-2,-6,3,1,17.6,15.2,1,0.6
3.657e-01,-2,2,3,7,16.8,18.4,1,1.8
3.659e-01,-2,-6,3,1,16,13.6,1,0.2
3.661e-01,-2,2,3,5,15.2,17.6,1,1.4
3.663e-01,-2,-6,3,1,14.4,11.2,1,0.2
3.665e-01,-2,2,3,5,13.6,15.2,1,1.4
3.667e-01,-4,-6,3,1,12,8.8,0.6,-0.2
3.669e-01,-2,2,3,5,11.2,13.6,0.6,1
3.670e-01,-2,-6,5,1,10.4,7.2,0.6,-0.2
3.672e-01,-2,2,5,7,8.8,11.2,0.6,1
3.674e-01,-2,-6,5,1,8,4.8,0.2,-0.6
3.676e-01,-2,2,3,7,6.4,8.8,0.2,0.6
3.678e-01,-2,-6,3,1,5.6,2.4,0.2,-0.6
3.680e-01,-2,2,3,7,4,6.4,-0.2,0.6
3.682e-01,-2,-6,3,1,3.2,-7.15256e-08,-0.2,-1
3.684e-01,-2,2,3,5,1.6,4,-0.2,0.2
3.686e-01,-2,-6,3,-1,0.8,-3.2,-0.6,-1
3.688e-01,-2,2,1,5,-7.15256e-08,1.6,-0.6,-0.2
3.690e-01,-2,-6,1,-1,-2.4,-5.6,-0.6,-1.4
3.692e-01,-2,2,1,5,-3.2,-0.8,-0.6,-0.2
3.693e-01,-4,-6,1,-1,-4.8,-8,-0.6,-1.4
3.695e-01,-4,2,1,5,-5.6,-3.2,-1,-0.2
3.697e-01,-2,-6,1,-1,-7.2,-9.6,-1,-1.8
3.699e-01,-2,2,1,3,-7.2,-5.6,-1,-0.6
3.701e-01,-2,-6,1,-1,-8,-12,-1,-1.8
3.703e-01,-2,2,1,3,-9.6,-8,-1,-0.6
3.705e-01,-1.3411e-07,-6,1,-3,-10.4,-13.6,-1.4,-1.8
3.707e-01,-2,2,-1,3,-11.2,-9.6,-1.4,-0.6
3.709e-01,-2,-6,1,-3,-12,-15.2,-1.4,-2.2
3.711e-01,-2,2,-1,3,-13.6,-12,-1.4,-1
3.713e-01,-4,-6,-1,-5,-14.4,-16.8,-1.4,-2.2
3.715e-01,-4,2,-1,1,-15.2,-13.6,-1.4,-1
3.717e-01,-2,-6,-3,-5,-16,-18.4,-1.4,-2.2
3.718e-01,-2,2,-3,1,-16.8,-15.2,-1.8,-1
3.720e-01,-1.3411e-07,-6,-3,-5,-17.6,-19.2,-1.4,-2.2
3.722e-01,-2,4,-3,1,-18.4,-16,-1.4,-1
3.724e-01,-1.3411e-07,-6,-3,-5,-18.4,-20.8,-1.4,-2.2
3.726e-01,-2,2,-3,-1,-18.4,-17.6,-1.8,-1
3.728e-01,-2,-6,-3,-7,-19.2,-20.8,-1.8,-2.2
3.730e-01,-4,2,-3,-1,-19.2,-18.4,-1.8,-1
3.732e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.734e-01,-2,2,-5,-3,-20,-19.2,-1.4,-1
3.736e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-2.2
3.738e-01,-2,2,-5,-1,-20.8,-19.2,-1.8,-1
3.740e-01,-2,-6,-5,-7,-20,-21.6,-1.4,-1.8
3.741e-01,-2,2,-5,-3,-20,-19.2,-1.4,-1
3.743e-01,-2,-6,-5,-9,-20,-20.8,-1.4,-1.8
3.745e-01,-2,2,-5,-3,-19.2,-17.6,-1,-0.6
3.747e-01,-2,-6,-7,-9,-19.2,-20,-1,-1.8
3.749e-01,-4,2,-7,-3,-18.4,-16.8,-1,-0.6
3.751e-01,-2,-6,-7,-9,-17.6,-18.4,-1,-1.8
3.753e-01,-2,2,-7,-3,-17.6,-15.2,-0.6,-0.2
3.755e-01,-2,-6,-5,-9,-16,-17.6,-0.6,-1.4
3.757e-01,-4,2,-7,-3,-15.2,-13.6,-1,-0.2
3.759e-01,-2,-6,-5,-9,-14.4,-16,-0.6,-1.4
3.761e-01,-1.3411e-07,2,-5,-3,-13.6,-12,-0.6,-0.2
3.763e-01,-2,-6,-7,-9,-12.8,-14.4,-0.6,-1
3.765e-01,-2,2,-5,-3,-12,-9.6,-0.2,0.2
3.766e-01,-2,-6,-7,-9,-10.4,-12,-0.2,-1
3.768e-01,-2,2,-7,-3,-9.6,-8,-0.2,0.2
3.770e-01,-2,-6,-7,-9,-8,-9.6,-0.2,-0.6
3.772e-01,-2,2,-7,-3,-8,-5.6,-0.2,0.6
3.774e-01,-2,-6,-7,-9,-6.4,-7.2,0.2,-0.6
3.776e-01,-2,2,-7,-3,-5.6,-3.2,0.2,0.6
3.778e-01,-4,-6,-7,-9,-4,-4.8,0.2,-0.2
3.780e-01,-2,2,-5,-3,-2.4,-0.8,0.2,1
3.782e-01,-2,-6,-5,-9,-1.6,-2.4,0.6,-0.2
3.784e-01,-2,2,-5,-3,-7.15256e-08,1.6,0.6,1
3.786e-01,-2,-6,-5,-7,0.8,-7.15256e-08,0.6,0.2
3.788e-01,-2,2,-5,-3,2.4,4,1,1.4
3.789e-01,-2,-6,-5,-7,3.2,2.4,1,0.2
3.791e-01,-2,2,-5,-3,4.8,6.4,1,1.4
3.793e-01,-2,-6,-5,-7,4.8,4.8,1,0.6
3.795e-01,-2,2,-3,-3,7.2,8.8,1.4,1.8
3.797e-01,-2,-6,-5,-7,8,7.2,1,0.6
3.799e-01,-2,2,-3,-1,9.6,11.2,1.4,1.8
