Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.04,,,,,,,
Sample Interval,7.68049e-05,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,20,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
1.2867e-01,-1.3411e-07,2,-3,1,0.8,1.6,0.2,0.6
1.2875e-01,-6,-6,-3,-3,-7.15256e-08,-0.8,-0.2,-0.6
1.2882e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.2890e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.2898e-01,-2,2,-1,1,-7.15256e-08,1.6,0.2,0.6
1.2905e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.2
1.2913e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.2921e-01,-4,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.2928e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.2936e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.2944e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.2951e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.2959e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.2967e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.2975e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.2982e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.2990e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.2998e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3005e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3013e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.3021e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3028e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.3036e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3044e-01,-4,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3051e-01,-2,2,-3,1,-7.15256e-08,1.6,0.2,0.6
1.3059e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3067e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3074e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3082e-01,-2,2,-1,1,-7.15256e-08,1.6,0.2,0.6
1.3090e-01,-4,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.3097e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3105e-01,-4,-6,-3,-3,0.8,-0.8,0.2,-0.6
1.3113e-01,-2,2,-1,1,-7.15256e-08,1.6,0.2,0.6
1.3120e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3128e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3136e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3143e-01,-2,2,-3,1,-7.15256e-08,1.6,0.2,0.6
1.3151e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3159e-01,-2,2,-1,1,-7.15256e-08,1.6,0.2,0.6
1.3167e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.6
1.3174e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3182e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3190e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.3197e-01,-4,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3205e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3213e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3220e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3228e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3236e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3243e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3251e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3259e-01,-4,-6,-1,-3,0.8,-0.8,-0.2,-0.6
1.3266e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.3274e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3282e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3289e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3297e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3305e-01,-4,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3312e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.3320e-01,-4,-6,-1,-3,-7.15256e-08,-7.15256e-08,0.2,-0.6
1.3328e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3335e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3343e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3351e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3359e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3366e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3374e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3382e-01,-4,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3389e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3397e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3405e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3412e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3420e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3428e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3435e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3443e-01,-4,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
1.3451e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3458e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3466e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3474e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3481e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3489e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3497e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3504e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.3512e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.3520e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.3527e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3535e-01,-2,-6,-1,-3,-7.15256e-08,-7.15256e-08,0.2,-0.6
1.3543e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3551e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3558e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3566e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3574e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3581e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3589e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3597e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3604e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3612e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3620e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3627e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3635e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3643e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3650e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3658e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3666e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.3673e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3681e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3689e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3696e-01,-4,2,-1,1,1.6,1.6,0.2,0.6
1.3704e-01,-4,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.3712e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3720e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.3727e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.3735e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3743e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3750e-01,-2,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.3758e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3766e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.3773e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.3781e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3789e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3796e-01,-4,-6,-1,-3,1.6,-0.8,0.2,-0.6
1.3804e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3812e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3819e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.3827e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3835e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3842e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3850e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3858e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3865e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3873e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3881e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.3888e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3896e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.3904e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3912e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3919e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3927e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.3935e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3942e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.3950e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.3958e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3965e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3973e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.3981e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.3988e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.3996e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4004e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4011e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4019e-01,-2,2,-3,1,-7.15256e-08,1.6,0.2,0.6
1.4027e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.2
1.4034e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4042e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4050e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4057e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4065e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4073e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4080e-01,-2,2,-3,1,1.6,1.6,-0.2,0.6
1.4088e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4096e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4104e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4111e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4119e-01,-4,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4127e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4134e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4142e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4150e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4157e-01,-2,2,-3,1,0.8,1.6,-0.2,0.6
1.4165e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4173e-01,-2,2,-3,1,0.8,1.6,-0.2,0.6
1.4180e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4188e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.4196e-01,-2,-6,-1,-5,0.8,-7.15256e-08,-0.2,-0.6
1.4203e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4211e-01,-4,-6,-1,-3,0.8,-0.8,-0.2,-0.6
1.4219e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4226e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4234e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4242e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4249e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4257e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4265e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4273e-01,-2,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
1.4280e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4288e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4296e-01,-4,2,-3,1,0.8,1.6,-0.2,0.6
1.4303e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4311e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4319e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4326e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4334e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4342e-01,-2,2,-3,1,0.8,1.6,-0.2,0.6
1.4349e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4357e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4365e-01,-1.3411e-07,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4372e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4380e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4388e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4395e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.6
1.4403e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.4411e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4418e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4426e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4434e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4441e-01,-2,-6,-1,-3,0.8,-0.8,-0.2,-0.6
1.4449e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4457e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4465e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4472e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4480e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4488e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4495e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4503e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4511e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4518e-01,-4,-6,-3,-3,0.8,-0.8,0.2,-0.6
1.4526e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4534e-01,-6,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4541e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.4549e-01,-4,-6,-1,-5,0.8,-0.8,0.2,-0.6
1.4557e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4564e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4572e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.4580e-01,-2,-6,-1,-3,-7.15256e-08,-0.8,-0.2,-0.6
1.4587e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.4595e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4603e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4610e-01,-2,-6,-3,-5,0.8,-7.15256e-08,0.2,-0.6
1.4618e-01,-2,2,-3,1,0.8,1.6,-0.2,0.6
1.4626e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4633e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4641e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4649e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4657e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4664e-01,-1.3411e-07,2,-3,1,0.8,1.6,0.2,0.6
1.4672e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4680e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4687e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.4695e-01,-2,2,-3,1,-7.15256e-08,1.6,0.2,0.6
1.4703e-01,-1.3411e-07,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4710e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4718e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4726e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4733e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4741e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4749e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4756e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4764e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4772e-01,-4,2,-1,1,1.6,1.6,0.2,0.6
1.4779e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4787e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4795e-01,-2,-6,-1,-3,0.8,-7.15256e-08,-0.2,-0.6
1.4802e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.4810e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4818e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4825e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.4833e-01,-4,2,-1,1,-7.15256e-08,1.6,-0.2,0.6
1.4841e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4849e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4856e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.4864e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4872e-01,-4,-6,-1,-3,1.6,-0.8,0.2,-0.6
1.4879e-01,-2,2,-1,1,1.6,1.6,0.2,0.6
1.4887e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4895e-01,-4,2,-1,1,-7.15256e-08,1.6,0.2,0.6
1.4902e-01,-4,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.4910e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.4918e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4925e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4933e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4941e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.4948e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4956e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4964e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.4971e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.4979e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.4987e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.4994e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.5002e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5010e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5018e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5025e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5033e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5041e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5048e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5056e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5064e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5071e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5079e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5087e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5094e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5102e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5110e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.5117e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5125e-01,-4,2,-1,1,0.8,1.6,-0.2,0.6
1.5133e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5140e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5148e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.5156e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5163e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5171e-01,-2,2,-3,1,-7.15256e-08,1.6,0.2,0.6
1.5179e-01,-4,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.5186e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5194e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5202e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5210e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5217e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5225e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5233e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5240e-01,-4,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.5248e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5256e-01,-4,-6,-1,-3,1.6,-7.15256e-08,0.2,-0.6
1.5263e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5271e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5279e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5286e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5294e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.5302e-01,-2,-6,-3,-3,0.8,-7.15256e-08,0.2,-0.6
1.5309e-01,-1.3411e-07,2,-1,1,0.8,1.6,0.2,0.6
1.5317e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5325e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5332e-01,-1.3411e-07,-6,-1,-5,0.8,-7.15256e-08,0.2,-0.6
1.5340e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.5348e-01,-2,-8,-1,-3,0.8,-0.8,-0.2,-0.6
1.5355e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5363e-01,-4,-6,-3,-5,0.8,-7.15256e-08,-0.2,-0.6
1.5371e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.5378e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5386e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5394e-01,-2,-8,-3,-3,0.8,-0.8,0.2,-0.6
1.5402e-01,-2,-1.3411e-07,-1,1,0.8,1.6,0.2,0.6
1.5409e-01,-4,-6,-3,-3,0.8,-0.8,0.2,-0.6
1.5417e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.5425e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5432e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5440e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5448e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5455e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5463e-01,-2,2,-1,1,0.8,1.6,-0.2,0.6
1.5471e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5478e-01,-4,2,-3,1,0.8,1.6,0.2,0.6
1.5486e-01,-4,-6,-1,-5,0.8,-0.8,0.2,-0.6
1.5494e-01,-1.3411e-07,2,-1,1,0.8,1.6,-0.2,0.6
1.5501e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5509e-01,-2,-1.3411e-07,-1,1,1.6,1.6,0.2,0.6
1.5517e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5524e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5532e-01,-2,-8,-3,-3,0.8,-0.8,-0.2,-0.6
1.5540e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5547e-01,-2,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5555e-01,-2,2,-3,1,0.8,1.6,0.2,0.6
1.5563e-01,-2,-6,-1,-3,0.8,-0.8,0.2,-0.6
1.5571e-01,-4,2,-1,1,0.8,1.6,0.2,0.6
1.5578e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
1.5586e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5594e-01,-4,-6,-3,-3,0.8,-0.8,0.2,-0.6
1.5601e-01,-2,2,-1,1,0.8,1.6,0.2,0.6
1.5609e-01,-4,-6,-1,-3,0.8,-7.15256e-08,0.2,-0.6
